timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1614506400,1,278.17,272.9,,,1033,72,10000,4.78,81,,,0,,
1614507300,1,278.17,272.9,,,1033,72,10000,4.78,81,,,0,,
1614508200,1,278.17,272.9,,,1033,72,10000,4.78,81,,,0,,
1614509100,1,278.17,272.9,,,1033,72,10000,4.78,81,,,0,,
1614510000,1,278.74,273.45,,,1033,67,10000,4.71,82,,,0,,
1614510900,1,278.74,273.45,,,1033,67,10000,4.71,82,,,0,,
1614511800,1,278.74,273.45,,,1033,67,10000,4.71,82,,,0,,
1614512700,1,278.74,273.45,,,1033,67,10000,4.71,82,,,0,,
1614513600,0,279.97,274.6,,,1032,61,10000,4.8,76,,,0,,
1614514500,0,279.97,274.6,,,1032,61,10000,4.8,76,,,0,,
1614515400,0,279.97,274.6,,,1032,61,10000,4.8,76,,,0,,
1614516300,0,279.97,274.6,,,1032,61,10000,4.8,76,,,0,,
1614517200,0,280.77,275.18,,,1031,57,10000,5.08,72,,,0,,
1614518100,0,280.77,275.18,,,1031,57,10000,5.08,72,,,0,,
1614519000,0,280.77,275.18,,,1031,57,10000,5.08,72,,,0,,
1614519900,0,280.77,275.18,,,1031,57,10000,5.08,72,,,0,,
1614520800,0,280.91,275.28,,,1031,56,10000,5.11,74,,,0,,
1614521700,0,280.91,275.28,,,1031,56,10000,5.11,74,,,0,,
1614522600,0,280.91,275.28,,,1031,56,10000,5.11,74,,,0,,
1614523500,0,280.91,275.28,,,1031,56,10000,5.11,74,,,0,,
1614524400,0,280.47,275.07,,,1031,58,10000,4.79,77,,,0,,
1614525300,0,280.47,275.07,,,1031,58,10000,4.79,77,,,0,,
1614526200,0,280.47,275.07,,,1031,58,10000,4.79,77,,,0,,
1614527100,0,280.47,275.07,,,1031,58,10000,4.79,77,,,0,,
1614528000,0,279.29,274.65,,,1031,63,10000,3.71,78,,,0,,
1614528900,0,279.29,274.65,,,1031,63,10000,3.71,78,,,0,,
1614529800,0,279.29,274.65,,,1031,63,10000,3.71,78,,,0,,
