timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1616479200,40,272.17,268.49,,,1024,93,10000,2.03,233,,,0,,
1616480100,40,272.17,268.49,,,1024,93,10000,2.03,233,,,0,,
1616481000,40,272.17,268.49,,,1024,93,10000,2.03,233,,,0,,
1616481900,40,272.17,268.49,,,1024,93,10000,2.03,233,,,0,,
1616482800,32,272.56,268.89,,,1025,88,10000,1.95,252,,,0,,
1616483700,32,272.56,268.89,,,1025,88,10000,1.95,252,,,0,,
1616484600,32,272.56,268.89,,,1025,88,10000,1.95,252,,,0,,
1616485500,32,272.56,268.89,,,1025,88,10000,1.95,252,,,0,,
1616486400,34,274.47,270.99,,,1026,80,10000,1.79,265,,,0,,
1616487300,34,274.47,270.99,,,1026,80,10000,1.79,265,,,0,,
1616488200,34,274.47,270.99,,,1026,80,10000,1.79,265,,,0,,
1616489100,34,274.47,270.99,,,1026,80,10000,1.79,265,,,0,,
1616490000,48,276.61,273.38,,,1026,72,10000,1.55,277,,,0,,
1616490900,48,276.61,273.38,,,1026,72,10000,1.55,277,,,0,,
1616491800,48,276.61,273.38,,,1026,72,10000,1.55,277,,,0,,
1616492700,48,276.61,273.38,,,1026,72,10000,1.55,277,,,0,,
1616493600,49,278.43,275.43,,,1026,64,10000,1.25,285,,,0,,
1616494500,49,278.43,275.43,,,1026,64,10000,1.25,285,,,0,,
1616495400,49,278.43,275.43,,,1026,64,10000,1.25,285,,,0,,
1616496300,49,278.43,275.43,,,1026,64,10000,1.25,285,,,0,,
1616497200,51,279.56,276.57,,,1025,58,10000,1.19,287,,,0,,
1616498100,51,279.56,276.57,,,1025,58,10000,1.19,287,,,0,,
1616499000,51,279.56,276.57,,,1025,58,10000,1.19,287,,,0,,
1616499900,51,279.56,276.57,,,1025,58,10000,1.19,287,,,0,,
1616500800,54,280.42,277.42,,,1025,55,10000,1.22,302,,,0,,
1616501700,54,280.42,277.42,,,1025,55,10000,1.22,302,,,0,,
1616502600,54,280.42,277.42,,,1025,55,10000,1.22,302,,,0,,
1616503500,54,280.42,277.42,,,1025,55,10000,1.22,302,,,0,,
1616504400,78,280.74,277.51,,,1025,54,10000,1.55,323,,,0,,
1616505300,78,280.74,277.51,,,1025,54,10000,1.55,323,,,0,,
1616506200,78,280.74,277.51,,,1025,54,10000,1.55,323,,,0,,
1616507100,78,280.74,277.51,,,1025,54,10000,1.55,323,,,0,,
1616508000,84,280.65,277.17,,,1024,54,10000,1.89,338,,,0,,
1616508900,84,280.65,277.17,,,1024,54,10000,1.89,338,,,0,,
1616509800,84,280.65,277.17,,,1024,54,10000,1.89,338,,,0,,
1616510700,84,280.65,277.17,,,1024,54,10000,1.89,338,,,0,,
1616511600,89,280.11,276.67,,,1024,59,10000,1.98,352,,,0,,
1616512500,89,280.11,276.67,,,1024,59,10000,1.98,352,,,0,,
1616513400,89,280.11,276.67,,,1024,59,10000,1.98,352,,,0,,
1616514300,89,280.11,276.67,,,1024,59,10000,1.98,352,,,0,,
1616515200,91,279.39,276.35,,,1024,66,10000,1.59,5,,,0,,
1616516100,91,279.39,276.35,,,1024,66,10000,1.59,5,,,0,,
1616517000,91,279.39,276.35,,,1024,66,10000,1.59,5,,,0,,
1616517900,91,279.39,276.35,,,1024,66,10000,1.59,5,,,0,,
1616518800,92,277.94,275.14,,,1025,73,10000,1.24,17,,,0,,
1616519700,92,277.94,275.14,,,1025,73,10000,1.24,17,,,0,,
1616520600,92,277.94,275.14,,,1025,73,10000,1.24,17,,,0,,
1616521500,92,277.94,275.14,,,1025,73,10000,1.24,17,,,0,,
1616522400,92,276.73,274.05,,,1026,76,10000,0.94,35,,,0,,
1616523300,92,276.73,274.05,,,1026,76,10000,0.94,35,,,0,,
1616524200,92,276.73,274.05,,,1026,76,10000,0.94,35,,,0,,
1616525100,92,276.73,274.05,,,1026,76,10000,0.94,35,,,0,,
1616526000,91,276.15,273.86,,,1026,78,10000,0.34,45,,,0,,
1616526900,91,276.15,273.86,,,1026,78,10000,0.34,45,,,0,,
1616527800,91,276.15,273.86,,,1026,78,10000,0.34,45,,,0,,
1616528700,91,276.15,273.86,,,1026,78,10000,0.34,45,,,0,,
1616529600,71,275.04,272.64,,,1027,80,10000,0.35,164,,,0,,
1616530500,71,275.04,272.64,,,1027,80,10000,0.35,164,,,0,,
1616531400,71,275.04,272.64,,,1027,80,10000,0.35,164,,,0,,
1616532300,71,275.04,272.64,,,1027,80,10000,0.35,164,,,0,,
1616533200,62,274.18,271.26,,,1027,83,10000,1.03,204,,,0,,
1616534100,62,274.18,271.26,,,1027,83,10000,1.03,204,,,0,,
1616535000,62,274.18,271.26,,,1027,83,10000,1.03,204,,,0,,
1616535900,62,274.18,271.26,,,1027,83,10000,1.03,204,,,0,,
1616536800,51,273.35,270.21,,,1027,85,10000,1.25,222,,,0,,
1616537700,51,273.35,270.21,,,1027,85,10000,1.25,222,,,0,,
1616538600,51,273.35,270.21,,,1027,85,10000,1.25,222,,,0,,
1616539500,51,273.35,270.21,,,1027,85,10000,1.25,222,,,0,,
1616540400,44,272.72,269.6,,,1027,86,10000,1.14,217,,,0,,
1616541300,44,272.72,269.6,,,1027,86,10000,1.14,217,,,0,,
1616542200,44,272.72,269.6,,,1027,86,10000,1.14,217,,,0,,
1616543100,44,272.72,269.6,,,1027,86,10000,1.14,217,,,0,,
1616544000,39,272.33,269.09,,,1028,87,10000,1.28,208,,,0,,
1616544900,39,272.33,269.09,,,1028,87,10000,1.28,208,,,0,,
1616545800,39,272.33,269.09,,,1028,87,10000,1.28,208,,,0,,
1616546700,39,272.33,269.09,,,1028,87,10000,1.28,208,,,0,,
1616547600,10,272.03,268.59,,,1028,88,10000,1.54,212,,,0,,
1616548500,10,272.03,268.59,,,1028,88,10000,1.54,212,,,0,,
1616549400,10,272.03,268.59,,,1028,88,10000,1.54,212,,,0,,
1616550300,10,272.03,268.59,,,1028,88,10000,1.54,212,,,0,,
1616551200,9,271.79,268.25,,,1027,88,10000,1.63,214,,,0,,
1616552100,9,271.79,268.25,,,1027,88,10000,1.63,214,,,0,,
1616553000,9,271.79,268.25,,,1027,88,10000,1.63,214,,,0,,
1616553900,9,271.79,268.25,,,1027,88,10000,1.63,214,,,0,,
1616554800,9,271.54,267.95,,,1027,88,10000,1.67,212,,,0,,
1616555700,9,271.54,267.95,,,1027,88,10000,1.67,212,,,0,,
1616556600,9,271.54,267.95,,,1027,88,10000,1.67,212,,,0,,
1616557500,9,271.54,267.95,,,1027,88,10000,1.67,212,,,0,,
1616558400,9,271.37,267.71,,,1028,88,10000,1.74,214,,,0,,
1616559300,9,271.37,267.71,,,1028,88,10000,1.74,214,,,0,,
1616560200,9,271.37,267.71,,,1028,88,10000,1.74,214,,,0,,
1616561100,9,271.37,267.71,,,1028,88,10000,1.74,214,,,0,,
1616562000,9,271.27,267.65,,,1028,88,10000,1.66,211,,,0,,
1616562900,9,271.27,267.65,,,1028,88,10000,1.66,211,,,0,,
1616563800,9,271.27,267.65,,,1028,88,10000,1.66,211,,,0,,
1616564700,9,271.27,267.65,,,1028,88,10000,1.66,211,,,0,,
1616565600,9,272.34,268.84,,,1028,84,10000,1.57,210,,,0,,
1616566500,9,272.34,268.84,,,1028,84,10000,1.57,210,,,0,,
1616567400,9,272.34,268.84,,,1028,84,10000,1.57,210,,,0,,
1616568300,9,272.34,268.84,,,1028,84,10000,1.57,210,,,0,,
1616569200,9,274.87,271.6,,,1027,75,10000,1.4,217,,,0,,
1616570100,9,274.87,271.6,,,1027,75,10000,1.4,217,,,0,,
1616571000,9,274.87,271.6,,,1027,75,10000,1.4,217,,,0,,
1616571900,9,274.87,271.6,,,1027,75,10000,1.4,217,,,0,,
1616572800,9,277.36,274.39,,,1027,68,10000,1.17,226,,,0,,
