timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1613923200,0,284.12,280.84,,,1017,62,10000,2.8,77,,,0,,
1613924100,0,284.12,280.84,,,1017,62,10000,2.8,77,,,0,,
1613925000,0,284.12,280.84,,,1017,62,10000,2.8,77,,,0,,
1613925900,0,284.12,280.84,,,1017,62,10000,2.8,77,,,0,,
1613926800,0,282.34,279.1,,,1018,70,10000,2.74,80,,,0,,
1613927700,0,282.34,279.1,,,1018,70,10000,2.74,80,,,0,,
1613928600,0,282.34,279.1,,,1018,70,10000,2.74,80,,,0,,
1613929500,0,282.34,279.1,,,1018,70,10000,2.74,80,,,0,,
1613930400,0,280.33,277.26,,,1019,79,10000,2.44,86,,,0,,
1613931300,0,280.33,277.26,,,1019,79,10000,2.44,86,,,0,,
1613932200,0,280.33,277.26,,,1019,79,10000,2.44,86,,,0,,
1613933100,0,280.33,277.26,,,1019,79,10000,2.44,86,,,0,,
1613934000,0,278.9,276.14,,,1020,85,10000,1.9,97,,,0,,
1613934900,0,278.9,276.14,,,1020,85,10000,1.9,97,,,0,,
1613935800,0,278.9,276.14,,,1020,85,10000,1.9,97,,,0,,
1613936700,0,278.9,276.14,,,1020,85,10000,1.9,97,,,0,,
1613937600,0,278.13,275.61,,,1021,86,10000,1.41,116,,,0,,
1613938500,0,278.13,275.61,,,1021,86,10000,1.41,116,,,0,,
1613939400,0,278.13,275.61,,,1021,86,10000,1.41,116,,,0,,
1613940300,0,278.13,275.61,,,1021,86,10000,1.41,116,,,0,,
1613941200,0,277.78,275.5,,,1021,85,10000,0.94,151,,,0,,
1613942100,0,277.78,275.5,,,1021,85,10000,0.94,151,,,0,,
1613943000,0,277.78,275.5,,,1021,85,10000,0.94,151,,,0,,
1613943900,0,277.78,275.5,,,1021,85,10000,0.94,151,,,0,,
1613944800,0,277.5,275.01,,,1022,83,10000,1.1,197,,,0,,
1613945700,0,277.5,275.01,,,1022,83,10000,1.1,197,,,0,,
1613946600,0,277.5,275.01,,,1022,83,10000,1.1,197,,,0,,
1613947500,0,277.5,275.01,,,1022,83,10000,1.1,197,,,0,,
1613948400,0,277.22,274.24,,,1022,80,10000,1.62,216,,,0,,
1613949300,0,277.22,274.24,,,1022,80,10000,1.62,216,,,0,,
1613950200,0,277.22,274.24,,,1022,80,10000,1.62,216,,,0,,
1613951100,0,277.22,274.24,,,1022,80,10000,1.62,216,,,0,,
1613952000,0,276.97,273.66,,,1022,78,10000,1.96,229,,,0,,
1613952900,0,276.97,273.66,,,1022,78,10000,1.96,229,,,0,,
1613953800,0,276.97,273.66,,,1022,78,10000,1.96,229,,,0,,
1613954700,0,276.97,273.66,,,1022,78,10000,1.96,229,,,0,,
1613955600,0,276.74,273.43,,,1023,79,10000,1.95,232,,,0,,
1613956500,0,276.74,273.43,,,1023,79,10000,1.95,232,,,0,,
1613957400,0,276.74,273.43,,,1023,79,10000,1.95,232,,,0,,
1613958300,0,276.74,273.43,,,1023,79,10000,1.95,232,,,0,,
1613959200,0,276.51,273.13,,,1023,78,10000,1.97,231,,,0,,
1613960100,0,276.51,273.13,,,1023,78,10000,1.97,231,,,0,,
1613961000,0,276.51,273.13,,,1023,78,10000,1.97,231,,,0,,
1613961900,0,276.51,273.13,,,1023,78,10000,1.97,231,,,0,,
1613962800,0,276.27,272.81,,,1023,78,10000,2.04,231,,,0,,
1613963700,0,276.27,272.81,,,1023,78,10000,2.04,231,,,0,,
1613964600,0,276.27,272.81,,,1023,78,10000,2.04,231,,,0,,
1613965500,0,276.27,272.81,,,1023,78,10000,2.04,231,,,0,,
1613966400,0,276.05,272.63,,,1024,78,10000,1.93,226,,,0,,
1613967300,0,276.05,272.63,,,1024,78,10000,1.93,226,,,0,,
1613968200,0,276.05,272.63,,,1024,78,10000,1.93,226,,,0,,
1613969100,0,276.05,272.63,,,1024,78,10000,1.93,226,,,0,,
1613970000,0,275.77,272.39,,,1024,78,10000,1.83,232,,,0,,
1613970900,0,275.77,272.39,,,1024,78,10000,1.83,232,,,0,,
1613971800,0,275.77,272.39,,,1024,78,10000,1.83,232,,,0,,
1613972700,0,275.77,272.39,,,1024,78,10000,1.83,232,,,0,,
1613973600,0,275.49,272.33,,,1024,79,10000,1.49,225,,,0,,
1613974500,0,275.49,272.33,,,1024,79,10000,1.49,225,,,0,,
1613975400,0,275.49,272.33,,,1024,79,10000,1.49,225,,,0,,
1613976300,0,275.49,272.33,,,1024,79,10000,1.49,225,,,0,,
1613977200,0,276.14,273.1,,,1025,75,10000,1.31,214,,,0,,
1613978100,0,276.14,273.1,,,1025,75,10000,1.31,214,,,0,,
1613979000,0,276.14,273.1,,,1025,75,10000,1.31,214,,,0,,
1613979900,0,276.14,273.1,,,1025,75,10000,1.31,214,,,0,,
1613980800,0,278.54,275.73,,,1025,64,10000,1.0,222,,,0,,
1613981700,0,278.54,275.73,,,1025,64,10000,1.0,222,,,0,,
1613982600,0,278.54,275.73,,,1025,64,10000,1.0,222,,,0,,
1613983500,0,278.54,275.73,,,1025,64,10000,1.0,222,,,0,,
1613984400,0,280.9,278.31,,,1024,55,10000,0.71,243,,,0,,
1613985300,0,280.9,278.31,,,1024,55,10000,0.71,243,,,0,,
1613986200,0,280.9,278.31,,,1024,55,10000,0.71,243,,,0,,
1613987100,0,280.9,278.31,,,1024,55,10000,0.71,243,,,0,,
1613988000,0,282.95,280.46,,,1024,48,10000,0.58,262,,,0,,
1613988900,0,282.95,280.46,,,1024,48,10000,0.58,262,,,0,,
1613989800,0,282.95,280.46,,,1024,48,10000,0.58,262,,,0,,
1613990700,0,282.95,280.46,,,1024,48,10000,0.58,262,,,0,,
1613991600,0,284.55,282.47,,,1024,44,10000,0.05,74,,,0,,
1613992500,0,284.55,282.47,,,1024,44,10000,0.05,74,,,0,,
1613993400,0,284.55,282.47,,,1024,44,10000,0.05,74,,,0,,
1613994300,0,284.55,282.47,,,1024,44,10000,0.05,74,,,0,,
1613995200,0,285.6,283.13,,,1023,41,10000,0.6,64,,,0,,
1613996100,0,285.6,283.13,,,1023,41,10000,0.6,64,,,0,,
1613997000,0,285.6,283.13,,,1023,41,10000,0.6,64,,,0,,
1613997900,0,285.6,283.13,,,1023,41,10000,0.6,64,,,0,,
1613998800,0,286.11,283.5,,,1023,40,10000,0.82,60,,,0,,
1613999700,0,286.11,283.5,,,1023,40,10000,0.82,60,,,0,,
1614000600,0,286.11,283.5,,,1023,40,10000,0.82,60,,,0,,
1614001500,0,286.11,283.5,,,1023,40,10000,0.82,60,,,0,,
1614002400,0,286.09,283.33,,,1023,40,10000,1.03,53,,,0,,
1614003300,0,286.09,283.33,,,1023,40,10000,1.03,53,,,0,,
1614004200,0,286.09,283.33,,,1023,40,10000,1.03,53,,,0,,
1614005100,0,286.09,283.33,,,1023,40,10000,1.03,53,,,0,,
1614006000,0,285.56,282.83,,,1024,45,10000,1.23,53,,,0,,
