timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1616742000,6,278.4,275.72,,,1022,80,10000,1.46,201,,,0.0,,
1616742900,6,278.4,275.72,,,1022,80,10000,1.46,201,,,0.0,,
1616743800,6,278.4,275.72,,,1022,80,10000,1.46,201,,,0.0,,
1616744700,6,278.4,275.72,,,1022,80,10000,1.46,201,,,0.0,,
1616745600,6,280.21,277.73,,,1022,73,10000,1.28,186,,,0.0,,
1616746500,6,280.21,277.73,,,1022,73,10000,1.28,186,,,0.0,,
1616747400,6,280.21,277.73,,,1022,73,10000,1.28,186,,,0.0,,
1616748300,6,280.21,277.73,,,1022,73,10000,1.28,186,,,0.0,,
1616749200,4,283.06,280.95,,,1022,64,10000,0.98,170,,,0.0,,
1616750100,4,283.06,280.95,,,1022,64,10000,0.98,170,,,0.0,,
1616751000,4,283.06,280.95,,,1022,64,10000,0.98,170,,,0.0,,
1616751900,4,283.06,280.95,,,1022,64,10000,0.98,170,,,0.0,,
1616752800,4,285.64,283.71,,,1021,55,10000,0.79,143,,,0.0,,
1616753700,4,285.64,283.71,,,1021,55,10000,0.79,143,,,0.0,,
1616754600,4,285.64,283.71,,,1021,55,10000,0.79,143,,,0.0,,
1616755500,4,285.64,283.71,,,1021,55,10000,0.79,143,,,0.0,,
1616756400,4,287.46,285.72,,,1020,48,10000,0.46,119,,,0.0,,
1616757300,4,287.46,285.72,,,1020,48,10000,0.46,119,,,0.0,,
1616758200,4,287.46,285.72,,,1020,48,10000,0.46,119,,,0.0,,
1616759100,4,287.46,285.72,,,1020,48,10000,0.46,119,,,0.0,,
1616760000,5,288.23,286.22,,,1019,45,10000,0.79,99,,,0.0,,
1616760900,5,288.23,286.22,,,1019,45,10000,0.79,99,,,0.0,,
1616761800,5,288.23,286.22,,,1019,45,10000,0.79,99,,,0.0,,
1616762700,5,288.23,286.22,,,1019,45,10000,0.79,99,,,0.0,,
1616763600,8,288.65,286.41,,,1019,43,10000,1.05,95,,,0.0,,
1616764500,8,288.65,286.41,,,1019,43,10000,1.05,95,,,0.0,,
1616765400,8,288.65,286.41,,,1019,43,10000,1.05,95,,,0.0,,
1616766300,8,288.65,286.41,,,1019,43,10000,1.05,95,,,0.0,,
1616767200,8,288.78,286.49,,,1018,42,10000,1.07,87,,,0.0,,
1616768100,8,288.78,286.49,,,1018,42,10000,1.07,87,,,0.0,,
1616769000,8,288.78,286.49,,,1018,42,10000,1.07,87,,,0.0,,
1616769900,8,288.78,286.49,,,1018,42,10000,1.07,87,,,0.0,,
1616770800,9,288.57,286.33,,,1018,42,10000,0.95,69,,,0.0,,
1616771700,9,288.57,286.33,,,1018,42,10000,0.95,69,,,0.0,,
1616772600,9,288.57,286.33,,,1018,42,10000,0.95,69,,,0.0,,
1616773500,9,288.57,286.33,,,1018,42,10000,0.95,69,,,0.0,,
1616774400,10,287.96,285.94,,,1017,50,10000,1.13,59,,,0.0,,
1616775300,10,287.96,285.94,,,1017,50,10000,1.13,59,,,0.0,,
1616776200,10,287.96,285.94,,,1017,50,10000,1.13,59,,,0.0,,
1616777100,10,287.96,285.94,,,1017,50,10000,1.13,59,,,0.0,,
1616778000,12,285.29,283.29,,,1018,60,10000,1.14,73,,,0.0,,
1616778900,12,285.29,283.29,,,1018,60,10000,1.14,73,,,0.0,,
1616779800,12,285.29,283.29,,,1018,60,10000,1.14,73,,,0.0,,
1616780700,12,285.29,283.29,,,1018,60,10000,1.14,73,,,0.0,,
1616781600,24,283.27,281.2,,,1019,67,10000,1.14,123,,,0.0,,
1616782500,24,283.27,281.2,,,1019,67,10000,1.14,123,,,0.0,,
1616783400,24,283.27,281.2,,,1019,67,10000,1.14,123,,,0.0,,
1616784300,24,283.27,281.2,,,1019,67,10000,1.14,123,,,0.0,,
1616785200,100,282.53,280.19,,,1019,71,10000,1.56,169,,,0.0,,
1616786100,100,282.53,280.19,,,1019,71,10000,1.56,169,,,0.0,,
1616787000,100,282.53,280.19,,,1019,71,10000,1.56,169,,,0.0,,
1616787900,100,282.53,280.19,,,1019,71,10000,1.56,169,,,0.0,,
1616788800,100,282.1,279.56,,,1019,72,10000,1.79,194,,,0.0,,
1616789700,100,282.1,279.56,,,1019,72,10000,1.79,194,,,0.0,,
1616790600,100,282.1,279.56,,,1019,72,10000,1.79,194,,,0.0,,
1616791500,100,282.1,279.56,,,1019,72,10000,1.79,194,,,0.0,,
1616792400,100,281.77,278.96,,,1020,73,10000,2.14,212,,,0.0,,
1616793300,100,281.77,278.96,,,1020,73,10000,2.14,212,,,0.0,,
1616794200,100,281.77,278.96,,,1020,73,10000,2.14,212,,,0.0,,
1616795100,100,281.77,278.96,,,1020,73,10000,2.14,212,,,0.0,,
1616796000,100,281.32,278.35,,,1020,74,10000,2.31,216,,,0.0,,
1616796900,100,281.32,278.35,,,1020,74,10000,2.31,216,,,0.0,,
1616797800,100,281.32,278.35,,,1020,74,10000,2.31,216,,,0.0,,
1616798700,100,281.32,278.35,,,1020,74,10000,2.31,216,,,0.0,,
1616799600,100,281.06,277.95,,,1019,74,10000,2.45,200,,,0.0,,
1616800500,100,281.06,277.95,,,1019,74,10000,2.45,200,,,0.0,,
1616801400,100,281.06,277.95,,,1019,74,10000,2.45,200,,,0.0,,
1616802300,100,281.06,277.95,,,1019,74,10000,2.45,200,,,0.0,,
1616803200,100,280.69,277.64,,,1019,75,10000,2.31,194,,,0.0,,
1616804100,100,280.69,277.64,,,1019,75,10000,2.31,194,,,0.0,,
1616805000,100,280.69,277.64,,,1019,75,10000,2.31,194,,,0.0,,
1616805900,100,280.69,277.64,,,1019,75,10000,2.31,194,,,0.0,,
1616806800,100,280.5,277.54,,,1018,75,10000,2.14,194,,,0.0,,
1616807700,100,280.5,277.54,,,1018,75,10000,2.14,194,,,0.0,,
1616808600,100,280.5,277.54,,,1018,75,10000,2.14,194,,,0.0,,
1616809500,100,280.5,277.54,,,1018,75,10000,2.14,194,,,0.0,,
1616810400,100,280.33,277.53,,,1018,76,10000,1.92,246,,,0.0,,
1616811300,100,280.33,277.53,,,1018,76,10000,1.92,246,,,0.0,,
1616812200,100,280.33,277.53,,,1018,76,10000,1.92,246,,,0.0,,
1616813100,100,280.33,277.53,,,1018,76,10000,1.92,246,,,0.0,,
1616814000,100,279.71,275.96,,,1019,77,10000,3.16,269,,,0.02,,
1616814900,100,279.71,275.96,,,1019,77,10000,3.16,269,,,0.02,,
1616815800,100,279.71,275.96,,,1019,77,10000,3.16,269,,,0.02,,
1616816700,100,279.71,275.96,,,1019,77,10000,3.16,269,,,0.02,,
1616817600,100,280.39,275.46,,,1020,80,10000,5.16,259,,,0.02,,
1616818500,100,280.39,275.46,,,1020,80,10000,5.16,259,,,0.02,,
1616819400,100,280.39,275.46,,,1020,80,10000,5.16,259,,,0.02,,
1616820300,100,280.39,275.46,,,1020,80,10000,5.16,259,,,0.02,,
1616821200,100,280.88,274.82,,,1021,81,10000,6.96,263,,,0.1,,
1616822100,100,280.88,274.82,,,1021,81,10000,6.96,263,,,0.1,,
1616823000,100,280.88,274.82,,,1021,81,10000,6.96,263,,,0.1,,
1616823900,100,280.88,274.82,,,1021,81,10000,6.96,263,,,0.1,,
1616824800,100,279.85,274.26,,,1022,86,10000,6.25,256,,,0.45,,
1616825700,100,279.85,274.26,,,1022,86,10000,6.25,256,,,0.45,,
1616826600,100,279.85,274.26,,,1022,86,10000,6.25,256,,,0.45,,
1616827500,100,279.85,274.26,,,1022,86,10000,6.25,256,,,0.45,,
1616828400,100,278.17,272.14,,,1025,92,10000,6.68,289,,,0.96,,
1616829300,100,278.17,272.14,,,1025,92,10000,6.68,289,,,0.96,,
1616830200,100,278.17,272.14,,,1025,92,10000,6.68,289,,,0.96,,
1616831100,100,278.17,272.14,,,1025,92,10000,6.68,289,,,0.96,,
1616832000,100,276.94,270.83,,,1026,82,10000,6.11,284,,,0.91,,
1616832900,100,276.94,270.83,,,1026,82,10000,6.11,284,,,0.91,,
1616833800,100,276.94,270.83,,,1026,82,10000,6.11,284,,,0.91,,
1616834700,100,276.94,270.83,,,1026,82,10000,6.11,284,,,0.91,,
1616835600,99,278.27,271.86,,,1027,73,10000,6.46,276,,,0.71,,
1616836500,99,278.27,271.86,,,1027,73,10000,6.46,276,,,0.71,,
1616837400,99,278.27,271.86,,,1027,73,10000,6.46,276,,,0.71,,
1616838300,99,278.27,271.86,,,1027,73,10000,6.46,276,,,0.71,,
1616839200,98,278.96,272.81,,,1027,70,10000,6.11,268,,,0.87,,
1616840100,98,278.96,272.81,,,1027,70,10000,6.11,268,,,0.87,,
1616841000,98,278.96,272.81,,,1027,70,10000,6.11,268,,,0.87,,
1616841900,98,278.96,272.81,,,1027,70,10000,6.11,268,,,0.87,,
1616842800,90,279.86,273.86,,,1027,64,10000,5.82,264,,,0.87,,
1616843700,90,279.86,273.86,,,1027,64,10000,5.82,264,,,0.87,,
1616844600,90,279.86,273.86,,,1027,64,10000,5.82,264,,,0.87,,
1616845500,90,279.86,273.86,,,1027,64,10000,5.82,264,,,0.87,,
1616846400,92,280.44,274.32,,,1027,58,10000,5.82,264,,,0.79,,
1616847300,92,280.44,274.32,,,1027,58,10000,5.82,264,,,0.79,,
1616848200,92,280.44,274.32,,,1027,58,10000,5.82,264,,,0.79,,
1616849100,92,280.44,274.32,,,1027,58,10000,5.82,264,,,0.79,,
1616850000,99,281.68,274.86,,,1027,50,10000,6.64,266,,,0.16,,
1616850900,99,281.68,274.86,,,1027,50,10000,6.64,266,,,0.16,,
1616851800,99,281.68,274.86,,,1027,50,10000,6.64,266,,,0.16,,
1616852700,99,281.68,274.86,,,1027,50,10000,6.64,266,,,0.16,,
1616853600,99,282.31,275.49,,,1026,49,10000,6.71,262,,,0.17,,
1616854500,99,282.31,275.49,,,1026,49,10000,6.71,262,,,0.17,,
1616855400,99,282.31,275.49,,,1026,49,10000,6.71,262,,,0.17,,
1616856300,99,282.31,275.49,,,1026,49,10000,6.71,262,,,0.17,,
1616857200,97,282.35,275.86,,,1027,49,10000,6.24,263,,,0.16,,
1616858100,97,282.35,275.86,,,1027,49,10000,6.24,263,,,0.16,,
1616859000,97,282.35,275.86,,,1027,49,10000,6.24,263,,,0.16,,
1616859900,97,282.35,275.86,,,1027,49,10000,6.24,263,,,0.16,,
1616860800,98,281.45,275.62,,,1028,53,10000,5.34,264,,,0.16,,
1616861700,98,281.45,275.62,,,1028,53,10000,5.34,264,,,0.16,,
1616862600,98,281.45,275.62,,,1028,53,10000,5.34,264,,,0.16,,
1616863500,98,281.45,275.62,,,1028,53,10000,5.34,264,,,0.16,,
1616864400,98,280.29,274.98,,,1029,58,10000,4.64,264,,,0.16,,
1616865300,98,280.29,274.98,,,1029,58,10000,4.64,264,,,0.16,,
1616866200,98,280.29,274.98,,,1029,58,10000,4.64,264,,,0.16,,
1616867100,98,280.29,274.98,,,1029,58,10000,4.64,264,,,0.16,,
1616868000,99,279.29,274.53,,,1030,62,10000,3.84,259,,,0.14,,
1616868900,99,279.29,274.53,,,1030,62,10000,3.84,259,,,0.14,,
1616869800,99,279.29,274.53,,,1030,62,10000,3.84,259,,,0.14,,
1616870700,99,279.29,274.53,,,1030,62,10000,3.84,259,,,0.14,,
1616871600,100,278.66,274.28,,,1031,67,10000,3.39,254,,,0.0,,
1616872500,100,278.66,274.28,,,1031,67,10000,3.39,254,,,0.0,,
1616873400,100,278.66,274.28,,,1031,67,10000,3.39,254,,,0.0,,
1616874300,100,278.66,274.28,,,1031,67,10000,3.39,254,,,0.0,,
1616875200,100,277.82,273.62,,,1031,72,10000,3.17,248,,,0.0,,
1616876100,100,277.82,273.62,,,1031,72,10000,3.17,248,,,0.0,,
1616877000,100,277.82,273.62,,,1031,72,10000,3.17,248,,,0.0,,
1616877900,100,277.82,273.62,,,1031,72,10000,3.17,248,,,0.0,,
1616878800,100,277.09,273.06,,,1032,75,10000,2.91,249,,,0.0,,
1616879700,100,277.09,273.06,,,1032,75,10000,2.91,249,,,0.0,,
1616880600,100,277.09,273.06,,,1032,75,10000,2.91,249,,,0.0,,
1616881500,100,277.09,273.06,,,1032,75,10000,2.91,249,,,0.0,,
1616882400,95,276.28,272.38,,,1032,79,10000,2.7,249,,,0.0,,
1616883300,95,276.28,272.38,,,1032,79,10000,2.7,249,,,0.0,,
1616884200,95,276.28,272.38,,,1032,79,10000,2.7,249,,,0.0,,
1616885100,95,276.28,272.38,,,1032,79,10000,2.7,249,,,0.0,,
1616886000,94,275.76,272.01,,,1033,81,10000,2.45,248,,,0.0,,
1616886900,94,275.76,272.01,,,1033,81,10000,2.45,248,,,0.0,,
1616887800,94,275.76,272.01,,,1033,81,10000,2.45,248,,,0.0,,
1616888700,94,275.76,272.01,,,1033,81,10000,2.45,248,,,0.0,,
1616889600,95,275.38,271.71,,,1033,82,10000,2.3,242,,,0.0,,
1616890500,95,275.38,271.71,,,1033,82,10000,2.3,242,,,0.0,,
1616891400,95,275.38,271.71,,,1033,82,10000,2.3,242,,,0.0,,
1616892300,95,275.38,271.71,,,1033,82,10000,2.3,242,,,0.0,,
