timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1616709600,99,278.86,275.18,,,1022,70,10000,2.56,248,,,0.17,,
1616710500,99,278.86,275.18,,,1022,70,10000,2.56,248,,,0.17,,
1616711400,99,278.86,275.18,,,1022,70,10000,2.56,248,,,0.17,,
1616712300,99,278.86,275.18,,,1022,70,10000,2.56,248,,,0.17,,
1616713200,93,278.51,275.07,,,1023,79,10000,2.53,247,,,0.17,,
1616714100,93,278.51,275.07,,,1023,79,10000,2.53,247,,,0.17,,
1616715000,93,278.51,275.07,,,1023,79,10000,2.53,247,,,0.17,,
1616715900,93,278.51,275.07,,,1023,79,10000,2.53,247,,,0.17,,
1616716800,83,277.95,274.72,,,1024,85,10000,2.35,240,,,0.15,,
1616717700,83,277.95,274.72,,,1024,85,10000,2.35,240,,,0.15,,
1616718600,83,277.95,274.72,,,1024,85,10000,2.35,240,,,0.15,,
1616719500,83,277.95,274.72,,,1024,85,10000,2.35,240,,,0.15,,
1616720400,42,277.43,274.18,,,1024,89,10000,2.4,233,,,0.0,,
1616721300,42,277.43,274.18,,,1024,89,10000,2.4,233,,,0.0,,
1616722200,42,277.43,274.18,,,1024,89,10000,2.4,233,,,0.0,,
1616723100,42,277.43,274.18,,,1024,89,10000,2.4,233,,,0.0,,
1616724000,31,277.05,273.84,,,1024,90,10000,2.29,229,,,0.0,,
1616724900,31,277.05,273.84,,,1024,90,10000,2.29,229,,,0.0,,
1616725800,31,277.05,273.84,,,1024,90,10000,2.29,229,,,0.0,,
1616726700,31,277.05,273.84,,,1024,90,10000,2.29,229,,,0.0,,
1616727600,34,277.32,274.32,,,1024,88,10000,1.98,225,,,0.0,,
1616728500,34,277.32,274.32,,,1024,88,10000,1.98,225,,,0.0,,
1616729400,34,277.32,274.32,,,1024,88,10000,1.98,225,,,0.0,,
1616730300,34,277.32,274.32,,,1024,88,10000,1.98,225,,,0.0,,
1616731200,46,277.93,275.09,,,1024,85,10000,1.78,216,,,0.0,,
1616732100,46,277.93,275.09,,,1024,85,10000,1.78,216,,,0.0,,
1616733000,46,277.93,275.09,,,1024,85,10000,1.78,216,,,0.0,,
1616733900,46,277.93,275.09,,,1024,85,10000,1.78,216,,,0.0,,
1616734800,54,278.07,275.21,,,1024,84,10000,1.81,210,,,0.0,,
1616735700,54,278.07,275.21,,,1024,84,10000,1.81,210,,,0.0,,
1616736600,54,278.07,275.21,,,1024,84,10000,1.81,210,,,0.0,,
1616737500,54,278.07,275.21,,,1024,84,10000,1.81,210,,,0.0,,
1616738400,56,278.11,275.17,,,1024,82,10000,1.84,212,,,0.0,,
1616739300,56,278.11,275.17,,,1024,82,10000,1.84,212,,,0.0,,
1616740200,56,278.11,275.17,,,1024,82,10000,1.84,212,,,0.0,,
1616741100,56,278.11,275.17,,,1024,82,10000,1.84,212,,,0.0,,
1616742000,8,280.01,277.25,,,1024,73,10000,1.64,218,,,0.0,,
1616742900,8,280.01,277.25,,,1024,73,10000,1.64,218,,,0.0,,
1616743800,8,280.01,277.25,,,1024,73,10000,1.64,218,,,0.0,,
1616744700,8,280.01,277.25,,,1024,73,10000,1.64,218,,,0.0,,
1616745600,7,282.34,279.91,,,1023,65,10000,1.32,226,,,0.0,,
1616746500,7,282.34,279.91,,,1023,65,10000,1.32,226,,,0.0,,
1616747400,7,282.34,279.91,,,1023,65,10000,1.32,226,,,0.0,,
1616748300,7,282.34,279.91,,,1023,65,10000,1.32,226,,,0.0,,
1616749200,7,284.47,282.58,,,1022,58,10000,0.65,215,,,0.0,,
1616750100,7,284.47,282.58,,,1022,58,10000,0.65,215,,,0.0,,
1616751000,7,284.47,282.58,,,1022,58,10000,0.65,215,,,0.0,,
1616751900,7,284.47,282.58,,,1022,58,10000,0.65,215,,,0.0,,
1616752800,7,286.13,284.5,,,1021,52,10000,0.27,151,,,0.0,,
1616753700,7,286.13,284.5,,,1021,52,10000,0.27,151,,,0.0,,
1616754600,7,286.13,284.5,,,1021,52,10000,0.27,151,,,0.0,,
1616755500,7,286.13,284.5,,,1021,52,10000,0.27,151,,,0.0,,
1616756400,7,287.32,285.4,,,1021,47,10000,0.6,115,,,0.0,,
1616757300,7,287.32,285.4,,,1021,47,10000,0.6,115,,,0.0,,
1616758200,7,287.32,285.4,,,1021,47,10000,0.6,115,,,0.0,,
1616759100,7,287.32,285.4,,,1021,47,10000,0.6,115,,,0.0,,
1616760000,7,288.1,286.02,,,1020,45,10000,0.85,118,,,0.0,,
1616760900,7,288.1,286.02,,,1020,45,10000,0.85,118,,,0.0,,
1616761800,7,288.1,286.02,,,1020,45,10000,0.85,118,,,0.0,,
1616762700,7,288.1,286.02,,,1020,45,10000,0.85,118,,,0.0,,
1616763600,11,288.62,286.59,,,1019,42,10000,0.66,109,,,0.0,,
1616764500,11,288.62,286.59,,,1019,42,10000,0.66,109,,,0.0,,
1616765400,11,288.62,286.59,,,1019,42,10000,0.66,109,,,0.0,,
1616766300,11,288.62,286.59,,,1019,42,10000,0.66,109,,,0.0,,
1616767200,11,288.86,287.02,,,1018,40,10000,0.27,43,,,0.0,,
1616768100,11,288.86,287.02,,,1018,40,10000,0.27,43,,,0.0,,
1616769000,11,288.86,287.02,,,1018,40,10000,0.27,43,,,0.0,,
1616769900,11,288.86,287.02,,,1018,40,10000,0.27,43,,,0.0,,
1616770800,11,288.56,286.5,,,1018,40,10000,0.52,360,,,0.0,,
1616771700,11,288.56,286.5,,,1018,40,10000,0.52,360,,,0.0,,
1616772600,11,288.56,286.5,,,1018,40,10000,0.52,360,,,0.0,,
1616773500,11,288.56,286.5,,,1018,40,10000,0.52,360,,,0.0,,
1616774400,14,288.0,286.12,,,1018,47,10000,0.71,18,,,0.0,,
1616775300,14,288.0,286.12,,,1018,47,10000,0.71,18,,,0.0,,
1616776200,14,288.0,286.12,,,1018,47,10000,0.71,18,,,0.0,,
1616777100,14,288.0,286.12,,,1018,47,10000,0.71,18,,,0.0,,
1616778000,16,285.37,283.46,,,1018,56,10000,0.77,60,,,0.0,,
1616778900,16,285.37,283.46,,,1018,56,10000,0.77,60,,,0.0,,
1616779800,16,285.37,283.46,,,1018,56,10000,0.77,60,,,0.0,,
1616780700,16,285.37,283.46,,,1018,56,10000,0.77,60,,,0.0,,
1616781600,25,283.16,281.21,,,1019,63,10000,0.71,136,,,0.0,,
1616782500,25,283.16,281.21,,,1019,63,10000,0.71,136,,,0.0,,
1616783400,25,283.16,281.21,,,1019,63,10000,0.71,136,,,0.0,,
1616784300,25,283.16,281.21,,,1019,63,10000,0.71,136,,,0.0,,
1616785200,83,282.28,280.16,,,1020,68,10000,1.02,184,,,0.0,,
1616786100,83,282.28,280.16,,,1020,68,10000,1.02,184,,,0.0,,
1616787000,83,282.28,280.16,,,1020,68,10000,1.02,184,,,0.0,,
1616787900,83,282.28,280.16,,,1020,68,10000,1.02,184,,,0.0,,
1616788800,92,282.09,279.72,,,1020,69,10000,1.39,201,,,0.0,,
1616789700,92,282.09,279.72,,,1020,69,10000,1.39,201,,,0.0,,
1616790600,92,282.09,279.72,,,1020,69,10000,1.39,201,,,0.0,,
1616791500,92,282.09,279.72,,,1020,69,10000,1.39,201,,,0.0,,
1616792400,94,281.93,279.26,,,1020,69,10000,1.77,195,,,0.0,,
1616793300,94,281.93,279.26,,,1020,69,10000,1.77,195,,,0.0,,
1616794200,94,281.93,279.26,,,1020,69,10000,1.77,195,,,0.0,,
1616795100,94,281.93,279.26,,,1020,69,10000,1.77,195,,,0.0,,
1616796000,96,281.55,278.67,,,1019,71,10000,2.08,189,,,0.0,,
1616796900,96,281.55,278.67,,,1019,71,10000,2.08,189,,,0.0,,
1616797800,96,281.55,278.67,,,1019,71,10000,2.08,189,,,0.0,,
1616798700,96,281.55,278.67,,,1019,71,10000,2.08,189,,,0.0,,
1616799600,97,280.85,277.85,,,1019,74,10000,2.24,200,,,0.0,,
1616800500,97,280.85,277.85,,,1019,74,10000,2.24,200,,,0.0,,
1616801400,97,280.85,277.85,,,1019,74,10000,2.24,200,,,0.0,,
1616802300,97,280.85,277.85,,,1019,74,10000,2.24,200,,,0.0,,
1616803200,97,280.55,277.57,,,1018,75,10000,2.18,181,,,0.0,,
1616804100,97,280.55,277.57,,,1018,75,10000,2.18,181,,,0.0,,
1616805000,97,280.55,277.57,,,1018,75,10000,2.18,181,,,0.0,,
1616805900,97,280.55,277.57,,,1018,75,10000,2.18,181,,,0.0,,
1616806800,100,280.46,277.53,,,1017,76,10000,2.13,170,,,0.0,,
1616807700,100,280.46,277.53,,,1017,76,10000,2.13,170,,,0.0,,
1616808600,100,280.46,277.53,,,1017,76,10000,2.13,170,,,0.0,,
1616809500,100,280.46,277.53,,,1017,76,10000,2.13,170,,,0.0,,
1616810400,100,280.21,277.37,,,1017,76,10000,1.94,196,,,0.0,,
1616811300,100,280.21,277.37,,,1017,76,10000,1.94,196,,,0.0,,
