timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1616065200,80,276.61,272.89,,,1020,80,10000,2.55,327,,,0.71,,
1616066100,80,276.61,272.89,,,1020,80,10000,2.55,327,,,0.71,,
1616067000,80,276.61,272.89,,,1020,80,10000,2.55,327,,,0.71,,
1616067900,80,276.61,272.89,,,1020,80,10000,2.55,327,,,0.71,,
1616068800,80,277.22,272.99,,,1020,67,10000,2.91,329,,,0.72,,
1616069700,80,277.22,272.99,,,1020,67,10000,2.91,329,,,0.72,,
1616070600,80,277.22,272.99,,,1020,67,10000,2.91,329,,,0.72,,
1616071500,80,277.22,272.99,,,1020,67,10000,2.91,329,,,0.72,,
1616072400,86,277.8,273.28,,,1020,57,10000,3.03,330,,,0.86,,
1616073300,86,277.8,273.28,,,1020,57,10000,3.03,330,,,0.86,,
1616074200,86,277.8,273.28,,,1020,57,10000,3.03,330,,,0.86,,
1616075100,86,277.8,273.28,,,1020,57,10000,3.03,330,,,0.86,,
1616076000,87,278.12,273.42,,,1019,51,10000,3.09,330,,,0.82,,
1616076900,87,278.12,273.42,,,1019,51,10000,3.09,330,,,0.82,,
1616077800,87,278.12,273.42,,,1019,51,10000,3.09,330,,,0.82,,
1616078700,87,278.12,273.42,,,1019,51,10000,3.09,330,,,0.82,,
1616079600,88,277.95,273.23,,,1019,51,10000,3.1,332,,,0.82,,
1616080500,88,277.95,273.23,,,1019,51,10000,3.1,332,,,0.82,,
1616081400,88,277.95,273.23,,,1019,51,10000,3.1,332,,,0.82,,
1616082300,88,277.95,273.23,,,1019,51,10000,3.1,332,,,0.82,,
1616083200,91,277.2,272.91,,,1018,58,10000,2.64,338,,,0.76,,
1616084100,91,277.2,272.91,,,1018,58,10000,2.64,338,,,0.76,,
1616085000,91,277.2,272.91,,,1018,58,10000,2.64,338,,,0.76,,
1616085900,91,277.2,272.91,,,1018,58,10000,2.64,338,,,0.76,,
1616086800,93,275.57,271.73,,,1018,65,10000,2.0,338,,,0.76,,
1616087700,93,275.57,271.73,,,1018,65,10000,2.0,338,,,0.76,,
1616088600,93,275.57,271.73,,,1018,65,10000,2.0,338,,,0.76,,
1616089500,93,275.57,271.73,,,1018,65,10000,2.0,338,,,0.76,,
1616090400,94,274.26,270.65,,,1019,69,10000,1.59,329,,,0.69,,
1616091300,94,274.26,270.65,,,1019,69,10000,1.59,329,,,0.69,,
1616092200,94,274.26,270.65,,,1019,69,10000,1.59,329,,,0.69,,
1616093100,94,274.26,270.65,,,1019,69,10000,1.59,329,,,0.69,,
1616094000,100,273.88,270.46,,,1020,72,10000,1.35,319,,,0.4,,
1616094900,100,273.88,270.46,,,1020,72,10000,1.35,319,,,0.4,,
1616095800,100,273.88,270.46,,,1020,72,10000,1.35,319,,,0.4,,
1616096700,100,273.88,270.46,,,1020,72,10000,1.35,319,,,0.4,,
1616097600,100,273.72,270.47,,,1020,75,10000,1.18,308,,,0.4,,
1616098500,100,273.72,270.47,,,1020,75,10000,1.18,308,,,0.4,,
1616099400,100,273.72,270.47,,,1020,75,10000,1.18,308,,,0.4,,
1616100300,100,273.72,270.47,,,1020,75,10000,1.18,308,,,0.4,,
1616101200,100,273.73,270.56,,,1020,77,10000,1.12,281,,,0.42,,
1616102100,100,273.73,270.56,,,1020,77,10000,1.12,281,,,0.42,,
1616103000,100,273.73,270.56,,,1020,77,10000,1.12,281,,,0.42,,
1616103900,100,273.73,270.56,,,1020,77,10000,1.12,281,,,0.42,,
1616104800,100,273.69,270.38,,,1020,79,10000,1.38,252,,,0.42,,
1616105700,100,273.69,270.38,,,1020,79,10000,1.38,252,,,0.42,,
1616106600,100,273.69,270.38,,,1020,79,10000,1.38,252,,,0.42,,
1616107500,100,273.69,270.38,,,1020,79,10000,1.38,252,,,0.42,,
1616108400,100,273.7,270.45,,,1019,81,10000,1.36,238,,,0.4,,
1616109300,100,273.7,270.45,,,1019,81,10000,1.36,238,,,0.4,,
1616110200,100,273.7,270.45,,,1019,81,10000,1.36,238,,,0.4,,
1616111100,100,273.7,270.45,,,1019,81,10000,1.36,238,,,0.4,,
1616112000,100,273.18,269.95,,,1019,83,10000,1.3,226,,,0.33,,
1616112900,100,273.18,269.95,,,1019,83,10000,1.3,226,,,0.33,,
1616113800,100,273.18,269.95,,,1019,83,10000,1.3,226,,,0.33,,
1616114700,100,273.18,269.95,,,1019,83,10000,1.3,226,,,0.33,,
1616115600,84,272.35,268.71,,,1019,85,10000,1.8,235,,,0.06,,
1616116500,84,272.35,268.71,,,1019,85,10000,1.8,235,,,0.06,,
1616117400,84,272.35,268.71,,,1019,85,10000,1.8,235,,,0.06,,
1616118300,84,272.35,268.71,,,1019,85,10000,1.8,235,,,0.06,,
1616119200,57,271.69,267.89,,,1019,87,10000,1.97,246,,,0.0,,
1616120100,57,271.69,267.89,,,1019,87,10000,1.97,246,,,0.0,,
1616121000,57,271.69,267.89,,,1019,87,10000,1.97,246,,,0.0,,
1616121900,57,271.69,267.89,,,1019,87,10000,1.97,246,,,0.0,,
1616122800,54,271.47,267.79,,,1018,88,10000,1.78,244,,,0.0,,
1616123700,54,271.47,267.79,,,1018,88,10000,1.78,244,,,0.0,,
1616124600,54,271.47,267.79,,,1018,88,10000,1.78,244,,,0.0,,
1616125500,54,271.47,267.79,,,1018,88,10000,1.78,244,,,0.0,,
1616126400,52,271.41,267.7,,,1019,88,10000,1.82,239,,,0.0,,
1616127300,52,271.41,267.7,,,1019,88,10000,1.82,239,,,0.0,,
1616128200,52,271.41,267.7,,,1019,88,10000,1.82,239,,,0.0,,
1616129100,52,271.41,267.7,,,1019,88,10000,1.82,239,,,0.0,,
1616130000,53,271.34,267.65,,,1019,89,10000,1.8,244,,,0.0,,
1616130900,53,271.34,267.65,,,1019,89,10000,1.8,244,,,0.0,,
1616131800,53,271.34,267.65,,,1019,89,10000,1.8,244,,,0.0,,
1616132700,53,271.34,267.65,,,1019,89,10000,1.8,244,,,0.0,,
1616133600,59,271.91,268.25,,,1019,87,10000,1.8,255,,,0.0,,
1616134500,59,271.91,268.25,,,1019,87,10000,1.8,255,,,0.0,,
1616135400,59,271.91,268.25,,,1019,87,10000,1.8,255,,,0.0,,
1616136300,59,271.91,268.25,,,1019,87,10000,1.8,255,,,0.0,,
1616137200,100,273.08,269.35,,,1019,83,10000,1.99,263,,,0.2,,
1616138100,100,273.08,269.35,,,1019,83,10000,1.99,263,,,0.2,,
1616139000,100,273.08,269.35,,,1019,83,10000,1.99,263,,,0.2,,
1616139900,100,273.08,269.35,,,1019,83,10000,1.99,263,,,0.2,,
1616140800,100,273.93,270.19,,,1018,82,10000,2.13,273,,,0.23,,
1616141700,100,273.93,270.19,,,1018,82,10000,2.13,273,,,0.23,,
1616142600,100,273.93,270.19,,,1018,82,10000,2.13,273,,,0.23,,
1616143500,100,273.93,270.19,,,1018,82,10000,2.13,273,,,0.23,,
1616144400,100,274.54,270.93,,,1018,85,3458,2.15,282,,,0.27,,
1616145300,100,274.54,270.93,,,1018,85,3458,2.15,282,,,0.27,,
1616146200,100,274.54,270.93,,,1018,85,3458,2.15,282,,,0.27,,
1616147100,100,274.54,270.93,,,1018,85,3458,2.15,282,,,0.27,,
1616148000,100,275.13,271.41,,,1018,85,691,2.42,319,,,0.83,,
1616148900,100,275.13,271.41,,,1018,85,691,2.42,319,,,0.83,,
1616149800,100,275.13,271.41,,,1018,85,691,2.42,319,,,0.83,,
1616150700,100,275.13,271.41,,,1018,85,691,2.42,319,,,0.83,,
1616151600,100,275.8,271.58,,,1018,76,4842,2.96,356,,,0.91,,
1616152500,100,275.8,271.58,,,1018,76,4842,2.96,356,,,0.91,,
1616153400,100,275.8,271.58,,,1018,76,4842,2.96,356,,,0.91,,
1616154300,100,275.8,271.58,,,1018,76,4842,2.96,356,,,0.91,,
1616155200,100,276.79,272.17,,,1018,69,5273,3.46,6,,,1.0,,
1616156100,100,276.79,272.17,,,1018,69,5273,3.46,6,,,1.0,,
1616157000,100,276.79,272.17,,,1018,69,5273,3.46,6,,,1.0,,
1616157900,100,276.79,272.17,,,1018,69,5273,3.46,6,,,1.0,,
1616158800,100,277.08,272.4,,,1018,67,10000,3.52,8,,,1.0,,
1616159700,100,277.08,272.4,,,1018,67,10000,3.52,8,,,1.0,,
1616160600,100,277.08,272.4,,,1018,67,10000,3.52,8,,,1.0,,
1616161500,100,277.08,272.4,,,1018,67,10000,3.52,8,,,1.0,,
1616162400,100,277.13,272.45,,,1018,65,10000,3.46,10,,,1.0,,
1616163300,100,277.13,272.45,,,1018,65,10000,3.46,10,,,1.0,,
1616164200,100,277.13,272.45,,,1018,65,10000,3.46,10,,,1.0,,
1616165100,100,277.13,272.45,,,1018,65,10000,3.46,10,,,1.0,,
1616166000,99,276.76,271.76,,,1018,67,10000,3.93,13,,,1.0,,
1616166900,99,276.76,271.76,,,1018,67,10000,3.93,13,,,1.0,,
1616167800,99,276.76,271.76,,,1018,67,10000,3.93,13,,,1.0,,
1616168700,99,276.76,271.76,,,1018,67,10000,3.93,13,,,1.0,,
1616169600,99,275.76,270.59,,,1019,73,10000,4.2,19,,,1.0,,
1616170500,99,275.76,270.59,,,1019,73,10000,4.2,19,,,1.0,,
1616171400,99,275.76,270.59,,,1019,73,10000,4.2,19,,,1.0,,
1616172300,99,275.76,270.59,,,1019,73,10000,4.2,19,,,1.0,,
1616173200,100,274.51,269.68,,,1020,79,10000,3.7,25,,,1.0,,
1616174100,100,274.51,269.68,,,1020,79,10000,3.7,25,,,1.0,,
1616175000,100,274.51,269.68,,,1020,79,10000,3.7,25,,,1.0,,
1616175900,100,274.51,269.68,,,1020,79,10000,3.7,25,,,1.0,,
1616176800,100,273.66,269.09,,,1021,80,10000,3.2,23,,,0.8,,
1616177700,100,273.66,269.09,,,1021,80,10000,3.2,23,,,0.8,,
1616178600,100,273.66,269.09,,,1021,80,10000,3.2,23,,,0.8,,
