timestamp,availability,distance_driven
1614069900,1.0,0.0
1614070800,1.0,0.0
1614071700,1.0,0.0
1614072600,1.0,0.0
1614073500,1.0,0.0
1614074400,1.0,0.0
1614075300,1.0,0.0
1614076200,1.0,0.0
1614077100,1.0,0.0
1614078000,1.0,0.0
1614078900,1.0,0.0
1614079800,1.0,0.0
1614080700,1.0,0.0
1614081600,1.0,0.0
1614082500,1.0,0.0
1614083400,1.0,0.0
1614084300,1.0,0.0
1614085200,1.0,0.0
1614086100,1.0,0.0
1614087000,1.0,0.0
1614087900,1.0,0.0
1614088800,1.0,0.0
1614089700,1.0,0.0
1614090600,1.0,0.0
1614091500,1.0,0.0
1614092400,1.0,0.0
1614093300,1.0,0.0
1614094200,1.0,0.0
1614095100,1.0,0.0
1614096000,1.0,0.0
1614096900,1.0,0.0
1614097800,1.0,0.0
1614098700,1.0,0.0
1614099600,1.0,0.0
1614100500,1.0,0.0
1614101400,1.0,0.0
1614102300,1.0,0.0
1614103200,1.0,0.0
1614104100,1.0,0.0
1614105000,1.0,0.0
1614105900,1.0,0.0
1614106800,1.0,0.0
1614107700,1.0,0.0
1614108600,1.0,0.0
1614109500,1.0,0.0
1614110400,1.0,0.0
1614111300,1.0,0.0
1614112200,1.0,0.0
1614113100,1.0,0.0
1614114000,1.0,0.0
1614114900,1.0,0.0
1614115800,1.0,0.0
1614116700,1.0,0.0
1614117600,1.0,0.0
1614118500,1.0,0.0
1614119400,1.0,0.0
1614120300,1.0,0.0
1614121200,1.0,0.0
1614122100,1.0,0.0
1614123000,1.0,0.0
1614123900,1.0,0.0
1614124800,1.0,0.0
1614125700,1.0,0.0
1614126600,1.0,0.0
1614127500,1.0,0.0
1614128400,1.0,0.0
1614129300,1.0,0.0
1614130200,1.0,0.0
1614131100,1.0,0.0
1614132000,1.0,0.0
1614132900,1.0,0.0
1614133800,1.0,0.0
1614134700,1.0,0.0
1614135600,1.0,0.0
1614136500,1.0,0.0
1614137400,1.0,0.0
1614138300,1.0,0.0
1614139200,1.0,0.0
1614140100,1.0,0.0
1614141000,1.0,0.0
1614141900,1.0,0.0
1614142800,1.0,0.0
1614143700,1.0,0.0
1614144600,1.0,0.0
1614145500,1.0,0.0
1614146400,1.0,0.0
1614147300,1.0,0.0
1614148200,1.0,0.0
1614149100,1.0,0.0
1614150000,1.0,0.0
1614150900,1.0,0.0
1614151800,1.0,0.0
1614152700,1.0,0.0
1614153600,1.0,0.0
1614154500,1.0,0.0
1614155400,1.0,0.0
1614156300,1.0,0.0
1614157200,1.0,0.0
1614158100,1.0,0.0
1614159000,1.0,0.0
1614159900,1.0,0.0
1614160800,1.0,0.0
1614161700,1.0,0.0
1614162600,1.0,0.0
1614163500,1.0,0.0
1614164400,1.0,0.0
1614165300,1.0,0.0
1614166200,1.0,0.0
1614167100,1.0,0.0
1614168000,1.0,0.0
1614168900,1.0,0.0
1614169800,1.0,0.0
1614170700,1.0,0.0
1614171600,1.0,0.0
1614172500,1.0,0.0
1614173400,1.0,0.0
1614174300,1.0,0.0
1614175200,1.0,0.0
1614176100,1.0,0.0
1614177000,1.0,0.0
1614177900,1.0,0.0
1614178800,0.0,0.0
1614179700,0.0,0.0
1614180600,0.0,0.0
1614181500,0.0,0.0
1614182400,0.0,0.0
1614183300,0.0,0.0
1614184200,0.0,0.0
1614185100,0.0,0.0
1614186000,0.0,0.0
1614186900,0.0,0.0
1614187800,0.0,0.0
1614188700,0.0,0.0
1614189600,0.0,0.0
1614190500,1.0,26.0
1614191400,1.0,0.0
1614192300,1.0,0.0
1614193200,1.0,0.0
1614194100,1.0,0.0
1614195000,1.0,0.0
1614195900,1.0,0.0
1614196800,1.0,0.0
1614197700,1.0,0.0
1614198600,1.0,0.0
1614199500,1.0,0.0
1614200400,1.0,0.0
1614201300,1.0,0.0
1614202200,1.0,0.0
1614203100,1.0,0.0
1614204000,1.0,0.0
1614204900,1.0,0.0
1614205800,1.0,0.0
1614206700,1.0,0.0
1614207600,1.0,0.0
1614208500,1.0,0.0
1614209400,1.0,0.0
1614210300,1.0,0.0
1614211200,1.0,0.0
1614212100,1.0,0.0
1614213000,1.0,0.0
1614213900,1.0,0.0
1614214800,1.0,0.0
1614215700,1.0,0.0
1614216600,1.0,0.0
1614217500,1.0,0.0
1614218400,1.0,0.0
1614219300,1.0,0.0
1614220200,1.0,0.0
1614221100,1.0,0.0
1614222000,1.0,0.0
1614222900,1.0,0.0
1614223800,1.0,0.0
1614224700,1.0,0.0
1614225600,1.0,0.0
1614226500,1.0,0.0
1614227400,1.0,0.0
1614228300,1.0,0.0
1614229200,1.0,0.0
1614230100,1.0,0.0
1614231000,1.0,0.0
1614231900,1.0,0.0
1614232800,1.0,0.0
1614233700,1.0,0.0
1614234600,1.0,0.0
1614235500,1.0,0.0
1614236400,1.0,0.0
1614237300,1.0,0.0
1614238200,1.0,0.0
1614239100,1.0,0.0
1614240000,1.0,0.0
1614240900,1.0,0.0
1614241800,1.0,0.0
1614242700,1.0,0.0
1614243600,1.0,0.0
1614244500,1.0,0.0
1614245400,1.0,0.0
1614246300,1.0,0.0
1614247200,1.0,0.0
1614248100,1.0,0.0
1614249000,1.0,0.0
1614249900,1.0,0.0
1614250800,1.0,0.0
1614251700,1.0,0.0
1614252600,1.0,0.0
1614253500,1.0,0.0
1614254400,1.0,0.0
1614255300,1.0,0.0
1614256200,1.0,0.0
1614257100,1.0,0.0
1614258000,1.0,0.0
1614258900,1.0,0.0
1614259800,1.0,0.0
1614260700,1.0,0.0
1614261600,1.0,0.0
1614262500,1.0,0.0
1614263400,1.0,0.0
1614264300,1.0,0.0
1614265200,1.0,0.0
1614266100,1.0,0.0
1614267000,1.0,0.0
1614267900,1.0,0.0
1614268800,1.0,0.0
1614269700,1.0,0.0
1614270600,1.0,0.0
1614271500,1.0,0.0
1614272400,1.0,0.0
1614273300,1.0,0.0
1614274200,1.0,0.0
1614275100,1.0,0.0
1614276000,1.0,0.0
1614276900,1.0,0.0
1614277800,1.0,0.0
1614278700,1.0,0.0
1614279600,1.0,0.0
1614280500,1.0,0.0
1614281400,1.0,0.0
1614282300,1.0,0.0
1614283200,1.0,0.0
1614284100,1.0,0.0
1614285000,1.0,0.0
1614285900,1.0,0.0
1614286800,1.0,0.0
1614287700,1.0,0.0
1614288600,1.0,0.0
1614289500,1.0,0.0
1614290400,1.0,0.0
1614291300,1.0,0.0
1614292200,1.0,0.0
1614293100,1.0,0.0
1614294000,1.0,0.0
1614294900,1.0,0.0
1614295800,1.0,0.0
1614296700,1.0,0.0
1614297600,1.0,0.0
1614298500,1.0,0.0
1614299400,1.0,0.0
1614300300,1.0,0.0
1614301200,1.0,0.0
1614302100,1.0,0.0
1614303000,1.0,0.0
1614303900,1.0,0.0
1614304800,1.0,0.0
1614305700,1.0,0.0
1614306600,1.0,0.0
1614307500,1.0,0.0
1614308400,1.0,0.0
1614309300,1.0,0.0
1614310200,1.0,0.0
1614311100,1.0,0.0
1614312000,1.0,0.0
1614312900,1.0,0.0
1614313800,1.0,0.0
1614314700,1.0,0.0
1614315600,1.0,0.0
1614316500,1.0,0.0
1614317400,1.0,0.0
1614318300,1.0,0.0
1614319200,1.0,0.0
1614320100,1.0,0.0
1614321000,1.0,0.0
1614321900,1.0,0.0
1614322800,1.0,0.0
1614323700,1.0,0.0
1614324600,1.0,0.0
1614325500,1.0,0.0
1614326400,1.0,0.0
1614327300,1.0,0.0
1614328200,1.0,0.0
1614329100,1.0,0.0
1614330000,1.0,0.0
1614330900,1.0,0.0
1614331800,0.0,0.0
1614332700,1.0,1.6
1614333600,1.0,0.0
1614334500,1.0,0.0
1614335400,1.0,0.0
1614336300,1.0,0.0
1614337200,1.0,0.0
1614338100,1.0,0.0
1614339000,1.0,0.0
1614339900,1.0,0.0
1614340800,1.0,0.0
1614341700,1.0,0.0
1614342600,1.0,0.0
1614343500,1.0,0.0
1614344400,1.0,0.0
1614345300,1.0,0.0
1614346200,1.0,0.0
1614347100,1.0,0.0
1614348000,1.0,0.0
1614348900,1.0,0.0
1614349800,1.0,0.0
1614350700,1.0,0.0
1614351600,1.0,0.0
1614352500,1.0,0.0
1614353400,1.0,0.0
1614354300,1.0,0.0
1614355200,0.0,0.0
1614356100,0.0,0.0
1614357000,1.0,1.9
1614357900,1.0,0.0
1614358800,1.0,0.0
1614359700,1.0,0.0
1614360600,1.0,0.0
1614361500,1.0,0.0
1614362400,1.0,0.0
1614363300,1.0,0.0
1614364200,1.0,0.0
1614365100,1.0,0.0
1614366000,1.0,0.0
1614366900,1.0,0.0
1614367800,1.0,0.0
1614368700,1.0,0.0
1614369600,1.0,0.0
1614370500,1.0,0.0
1614371400,1.0,0.0
1614372300,1.0,0.0
1614373200,1.0,0.0
1614374100,1.0,0.0
1614375000,1.0,0.0
1614375900,1.0,0.0
1614376800,1.0,0.0
1614377700,1.0,0.0
1614378600,1.0,0.0
1614379500,1.0,0.0
1614380400,1.0,0.0
1614381300,1.0,0.0
1614382200,1.0,0.0
1614383100,1.0,0.0
1614384000,1.0,0.0
1614384900,1.0,0.0
1614385800,1.0,0.0
1614386700,1.0,0.0
1614387600,1.0,0.0
1614388500,1.0,0.0
1614389400,1.0,0.0
1614390300,1.0,0.0
1614391200,1.0,0.0
1614392100,1.0,0.0
1614393000,1.0,0.0
1614393900,1.0,0.0
1614394800,1.0,0.0
1614395700,1.0,0.0
1614396600,1.0,0.0
1614397500,1.0,0.0
1614398400,1.0,0.0
1614399300,1.0,0.0
1614400200,1.0,0.0
1614401100,1.0,0.0
1614402000,1.0,0.0
1614402900,1.0,0.0
1614403800,1.0,0.0
1614404700,1.0,0.0
1614405600,1.0,0.0
1614406500,1.0,0.0
1614407400,1.0,0.0
1614408300,1.0,0.0
1614409200,1.0,0.0
1614410100,1.0,0.0
1614411000,1.0,0.0
1614411900,1.0,0.0
1614412800,1.0,0.0
1614413700,1.0,0.0
1614414600,1.0,0.0
1614415500,1.0,0.0
1614416400,1.0,0.0
1614417300,1.0,0.0
1614418200,1.0,0.0
1614419100,1.0,0.0
1614420000,1.0,0.0
1614420900,1.0,0.0
1614421800,1.0,0.0
1614422700,1.0,0.0
1614423600,1.0,0.0
1614424500,1.0,0.0
1614425400,1.0,0.0
1614426300,1.0,0.0
1614427200,1.0,0.0
1614428100,1.0,0.0
1614429000,1.0,0.0
1614429900,1.0,0.0
1614430800,1.0,0.0
1614431700,1.0,0.0
1614432600,1.0,0.0
1614433500,1.0,0.0
1614434400,1.0,0.0
1614435300,1.0,0.0
1614436200,1.0,0.0
1614437100,1.0,0.0
1614438000,1.0,0.0
1614438900,1.0,0.0
1614439800,1.0,0.0
1614440700,1.0,0.0
1614441600,1.0,0.0
1614442500,1.0,0.0
1614443400,1.0,0.0
1614444300,1.0,0.0
1614445200,1.0,0.0
1614446100,1.0,0.0
1614447000,1.0,0.0
1614447900,1.0,0.0
1614448800,1.0,0.0
1614449700,1.0,0.0
1614450600,1.0,0.0
1614451500,1.0,0.0
1614452400,1.0,0.0
1614453300,1.0,0.0
1614454200,1.0,0.0
1614455100,1.0,0.0
1614456000,1.0,0.0
1614456900,1.0,0.0
1614457800,1.0,0.0
1614458700,1.0,0.0
1614459600,1.0,0.0
1614460500,1.0,0.0
1614461400,1.0,0.0
1614462300,1.0,0.0
1614463200,1.0,0.0
1614464100,1.0,0.0
1614465000,1.0,0.0
1614465900,1.0,0.0
1614466800,1.0,0.0
1614467700,1.0,0.0
1614468600,1.0,0.0
1614469500,1.0,0.0
1614470400,1.0,0.0
1614471300,1.0,0.0
1614472200,1.0,0.0
1614473100,1.0,0.0
1614474000,1.0,0.0
1614474900,1.0,0.0
1614475800,1.0,0.0
1614476700,1.0,0.0
1614477600,1.0,0.0
1614478500,1.0,0.0
1614479400,1.0,0.0
1614480300,1.0,0.0
1614481200,1.0,0.0
1614482100,1.0,0.0
1614483000,1.0,0.0
1614483900,1.0,0.0
1614484800,1.0,0.0
1614485700,1.0,0.0
1614486600,1.0,0.0
1614487500,1.0,0.0
1614488400,1.0,0.0
1614489300,1.0,0.0
1614490200,1.0,0.0
1614491100,1.0,0.0
1614492000,1.0,0.0
1614492900,1.0,0.0
1614493800,1.0,0.0
1614494700,1.0,0.0
1614495600,1.0,0.0
1614496500,1.0,0.0
1614497400,1.0,0.0
1614498300,1.0,0.0
1614499200,1.0,0.0
1614500100,1.0,0.0
1614501000,1.0,0.0
1614501900,1.0,0.0
1614502800,1.0,0.0
1614503700,1.0,0.0
1614504600,1.0,0.0
1614505500,1.0,0.0
1614506400,1.0,0.0
1614507300,1.0,0.0
1614508200,1.0,0.0
1614509100,1.0,0.0
1614510000,1.0,0.0
1614510900,1.0,0.0
1614511800,1.0,0.0
1614512700,1.0,0.0
1614513600,1.0,0.0
1614514500,1.0,0.0
1614515400,1.0,0.0
1614516300,1.0,0.0
1614517200,1.0,0.0
1614518100,1.0,0.0
1614519000,1.0,0.0
1614519900,1.0,0.0
1614520800,1.0,0.0
1614521700,1.0,0.0
1614522600,1.0,0.0
1614523500,1.0,0.0
1614524400,1.0,0.0
1614525300,1.0,0.0
1614526200,1.0,0.0
1614527100,1.0,0.0
1614528000,1.0,0.0
1614528900,1.0,0.0
1614529800,1.0,0.0
1614530700,1.0,0.0
1614531600,1.0,0.0
1614532500,1.0,0.0
1614533400,1.0,0.0
1614534300,1.0,0.0
1614535200,1.0,0.0
1614536100,1.0,0.0
1614537000,1.0,0.0
1614537900,1.0,0.0
1614538800,1.0,0.0
1614539700,1.0,0.0
1614540600,1.0,0.0
1614541500,1.0,0.0
1614542400,1.0,0.0
1614543300,1.0,0.0
1614544200,1.0,0.0
1614545100,1.0,0.0
1614546000,1.0,0.0
1614546900,1.0,0.0
1614547800,1.0,0.0
1614548700,1.0,0.0
1614549600,1.0,0.0
1614550500,1.0,0.0
1614551400,1.0,0.0
1614552300,1.0,0.0
1614553200,1.0,0.0
1614554100,1.0,0.0
1614555000,1.0,0.0
1614555900,1.0,0.0
1614556800,1.0,0.0
1614557700,1.0,0.0
1614558600,1.0,0.0
1614559500,1.0,0.0
1614560400,1.0,0.0
1614561300,1.0,0.0
1614562200,1.0,0.0
1614563100,1.0,0.0
1614564000,1.0,0.0
1614564900,1.0,0.0
1614565800,1.0,0.0
1614566700,1.0,0.0
1614567600,1.0,0.0
1614568500,1.0,0.0
1614569400,1.0,0.0
1614570300,1.0,0.0
1614571200,1.0,0.0
1614572100,1.0,0.0
1614573000,1.0,0.0
1614573900,1.0,0.0
1614574800,1.0,0.0
1614575700,1.0,0.0
1614576600,1.0,0.0
1614577500,1.0,0.0
1614578400,1.0,0.0
1614579300,1.0,0.0
1614580200,1.0,0.0
1614581100,1.0,0.0
1614582000,1.0,0.0
1614582900,1.0,0.0
1614583800,1.0,0.0
1614584700,1.0,0.0
1614585600,1.0,0.0
1614586500,1.0,0.0
1614587400,1.0,0.0
1614588300,1.0,0.0
1614589200,1.0,0.0
1614590100,1.0,0.0
1614591000,1.0,0.0
1614591900,1.0,0.0
1614592800,1.0,0.0
1614593700,1.0,0.0
1614594600,1.0,0.0
1614595500,1.0,0.0
1614596400,1.0,0.0
1614597300,1.0,0.0
1614598200,1.0,0.0
1614599100,1.0,0.0
1614600000,1.0,0.0
1614600900,1.0,0.0
1614601800,1.0,0.0
1614602700,1.0,0.0
1614603600,1.0,0.0
1614604500,1.0,0.0
1614605400,1.0,0.0
1614606300,1.0,0.0
1614607200,1.0,0.0
1614608100,1.0,0.0
1614609000,1.0,0.0
1614609900,1.0,0.0
1614610800,1.0,0.0
1614611700,1.0,0.0
1614612600,1.0,0.0
1614613500,1.0,0.0
1614614400,1.0,0.0
1614615300,1.0,0.0
1614616200,1.0,0.0
1614617100,1.0,0.0
1614618000,1.0,0.0
1614618900,1.0,0.0
1614619800,1.0,0.0
1614620700,1.0,0.0
1614621600,1.0,0.0
1614622500,1.0,0.0
1614623400,1.0,0.0
1614624300,1.0,0.0
1614625200,1.0,0.0
1614626100,1.0,0.0
1614627000,1.0,0.0
1614627900,1.0,0.0
1614628800,1.0,0.0
1614629700,1.0,0.0
1614630600,1.0,0.0
1614631500,1.0,0.0
1614632400,1.0,0.0
1614633300,1.0,0.0
1614634200,1.0,0.0
1614635100,1.0,0.0
1614636000,1.0,0.0
1614636900,1.0,0.0
1614637800,1.0,0.0
1614638700,1.0,0.0
1614639600,1.0,0.0
1614640500,1.0,0.0
1614641400,1.0,0.0
1614642300,1.0,0.0
1614643200,1.0,0.0
1614644100,1.0,0.0
1614645000,1.0,0.0
1614645900,1.0,0.0
1614646800,1.0,0.0
1614647700,1.0,0.0
1614648600,1.0,0.0
1614649500,1.0,0.0
1614650400,1.0,0.0
1614651300,1.0,0.0
1614652200,1.0,0.0
1614653100,1.0,0.0
1614654000,1.0,0.0
1614654900,1.0,0.0
1614655800,1.0,0.0
1614656700,1.0,0.0
1614657600,1.0,0.0
1614658500,1.0,0.0
1614659400,1.0,0.0
1614660300,1.0,0.0
1614661200,1.0,0.0
1614662100,1.0,0.0
1614663000,1.0,0.0
1614663900,1.0,0.0
1614664800,1.0,0.0
1614665700,1.0,0.0
1614666600,1.0,0.0
1614667500,1.0,0.0
1614668400,1.0,0.0
1614669300,1.0,0.0
1614670200,1.0,0.0
1614671100,1.0,0.0
1614672000,1.0,0.0
1614672900,1.0,0.0
1614673800,1.0,0.0
1614674700,1.0,0.0
1614675600,1.0,0.0
1614676500,1.0,0.0
1614677400,1.0,0.0
1614678300,1.0,0.0
1614679200,1.0,0.0
1614680100,1.0,0.0
1614681000,1.0,0.0
1614681900,1.0,0.0
1614682800,1.0,0.0
1614683700,1.0,0.0
1614684600,1.0,0.0
1614685500,1.0,0.0
1614686400,1.0,0.0
1614687300,1.0,0.0
1614688200,1.0,0.0
1614689100,1.0,0.0
1614690000,1.0,0.0
1614690900,1.0,0.0
1614691800,1.0,0.0
1614692700,1.0,0.0
1614693600,1.0,0.0
1614694500,1.0,0.0
1614695400,1.0,0.0
1614696300,1.0,0.0
1614697200,1.0,0.0
1614698100,1.0,0.0
1614699000,1.0,0.0
1614699900,1.0,0.0
1614700800,1.0,0.0
1614701700,1.0,0.0
1614702600,1.0,0.0
1614703500,1.0,0.0
1614704400,1.0,0.0
1614705300,1.0,0.0
1614706200,1.0,0.0
1614707100,1.0,0.0
1614708000,1.0,0.0
1614708900,1.0,0.0
1614709800,1.0,0.0
1614710700,1.0,0.0
1614711600,1.0,0.0
1614712500,1.0,0.0
1614713400,1.0,0.0
1614714300,1.0,0.0
1614715200,1.0,0.0
1614716100,1.0,0.0
1614717000,1.0,0.0
1614717900,1.0,0.0
1614718800,1.0,0.0
1614719700,1.0,0.0
1614720600,1.0,0.0
1614721500,1.0,0.0
1614722400,1.0,0.0
1614723300,1.0,0.0
1614724200,1.0,0.0
1614725100,1.0,0.0
1614726000,1.0,0.0
1614726900,1.0,0.0
1614727800,1.0,0.0
1614728700,1.0,0.0
1614729600,1.0,0.0
1614730500,1.0,0.0
1614731400,1.0,0.0
1614732300,1.0,0.0
1614733200,1.0,0.0
1614734100,1.0,0.0
1614735000,1.0,0.0
1614735900,1.0,0.0
1614736800,1.0,0.0
1614737700,1.0,0.0
1614738600,1.0,0.0
1614739500,1.0,0.0
1614740400,1.0,0.0
1614741300,1.0,0.0
1614742200,1.0,0.0
1614743100,1.0,0.0
1614744000,1.0,0.0
1614744900,1.0,0.0
1614745800,1.0,0.0
1614746700,1.0,0.0
1614747600,1.0,0.0
1614748500,1.0,0.0
1614749400,1.0,0.0
1614750300,1.0,0.0
1614751200,1.0,0.0
1614752100,1.0,0.0
1614753000,1.0,0.0
1614753900,1.0,0.0
1614754800,1.0,0.0
1614755700,1.0,0.0
1614756600,1.0,0.0
1614757500,1.0,0.0
1614758400,1.0,0.0
1614759300,1.0,0.0
1614760200,1.0,0.0
1614761100,1.0,0.0
1614762000,1.0,0.0
1614762900,1.0,0.0
1614763800,1.0,0.0
1614764700,1.0,0.0
1614765600,1.0,0.0
1614766500,1.0,0.0
1614767400,1.0,0.0
1614768300,1.0,0.0
1614769200,1.0,0.0
1614770100,1.0,0.0
1614771000,1.0,0.0
1614771900,1.0,0.0
1614772800,1.0,0.0
1614773700,1.0,0.0
1614774600,0.0,0.0
1614775500,0.0,0.0
1614776400,0.0,0.0
1614777300,0.0,0.0
1614778200,0.0,0.0
1614779100,0.0,0.0
1614780000,0.0,0.0
1614780900,1.0,44.0
1614781800,1.0,0.0
1614782700,1.0,0.0
1614783600,1.0,0.0
1614784500,1.0,0.0
1614785400,1.0,0.0
1614786300,1.0,0.0
1614787200,1.0,0.0
1614788100,1.0,0.0
1614789000,1.0,0.0
1614789900,1.0,0.0
1614790800,1.0,0.0
1614791700,1.0,0.0
1614792600,1.0,0.0
1614793500,1.0,0.0
1614794400,1.0,0.0
1614795300,1.0,0.0
1614796200,1.0,0.0
1614797100,1.0,0.0
1614798000,1.0,0.0
1614798900,1.0,0.0
1614799800,1.0,0.0
1614800700,1.0,0.0
1614801600,1.0,0.0
1614802500,1.0,0.0
1614803400,1.0,0.0
1614804300,1.0,0.0
1614805200,1.0,0.0
1614806100,1.0,0.0
1614807000,1.0,0.0
1614807900,1.0,0.0
1614808800,1.0,0.0
1614809700,1.0,0.0
1614810600,1.0,0.0
1614811500,1.0,0.0
1614812400,1.0,0.0
1614813300,1.0,0.0
1614814200,1.0,0.0
1614815100,1.0,0.0
1614816000,1.0,0.0
1614816900,1.0,0.0
1614817800,1.0,0.0
1614818700,1.0,0.0
1614819600,1.0,0.0
1614820500,1.0,0.0
1614821400,1.0,0.0
1614822300,1.0,0.0
1614823200,1.0,0.0
1614824100,1.0,0.0
1614825000,1.0,0.0
1614825900,1.0,0.0
1614826800,1.0,0.0
1614827700,1.0,0.0
1614828600,1.0,0.0
1614829500,1.0,0.0
1614830400,1.0,0.0
1614831300,1.0,0.0
1614832200,1.0,0.0
1614833100,1.0,0.0
1614834000,1.0,0.0
1614834900,1.0,0.0
1614835800,1.0,0.0
1614836700,1.0,0.0
1614837600,1.0,0.0
1614838500,1.0,0.0
1614839400,1.0,0.0
1614840300,1.0,0.0
1614841200,1.0,0.0
1614842100,1.0,0.0
1614843000,1.0,0.0
1614843900,1.0,0.0
1614844800,1.0,0.0
1614845700,0.0,0.0
1614846600,0.0,0.0
1614847500,1.0,2.4
1614848400,1.0,0.0
1614849300,1.0,0.0
1614850200,1.0,0.0
1614851100,1.0,0.0
1614852000,1.0,0.0
1614852900,1.0,0.0
1614853800,1.0,0.0
1614854700,1.0,0.0
1614855600,1.0,0.0
1614856500,1.0,0.0
1614857400,1.0,0.0
1614858300,1.0,0.0
1614859200,1.0,0.0
1614860100,1.0,0.0
1614861000,1.0,0.0
1614861900,1.0,0.0
1614862800,1.0,0.0
1614863700,1.0,0.0
1614864600,1.0,0.0
1614865500,1.0,0.0
1614866400,1.0,0.0
1614867300,1.0,0.0
1614868200,1.0,0.0
1614869100,1.0,0.0
1614870000,1.0,0.0
1614870900,1.0,0.0
1614871800,1.0,0.0
1614872700,1.0,0.0
1614873600,1.0,0.0
1614874500,1.0,0.0
1614875400,1.0,0.0
1614876300,1.0,0.0
1614877200,1.0,0.0
1614878100,1.0,0.0
1614879000,1.0,0.0
1614879900,1.0,0.0
1614880800,1.0,0.0
1614881700,1.0,0.0
1614882600,1.0,0.0
1614883500,1.0,0.0
1614884400,1.0,0.0
1614885300,1.0,0.0
1614886200,1.0,0.0
1614887100,1.0,0.0
1614888000,1.0,0.0
1614888900,1.0,0.0
1614889800,1.0,0.0
1614890700,1.0,0.0
1614891600,1.0,0.0
1614892500,1.0,0.0
1614893400,1.0,0.0
1614894300,1.0,0.0
1614895200,1.0,0.0
1614896100,1.0,0.0
1614897000,1.0,0.0
1614897900,1.0,0.0
1614898800,1.0,0.0
1614899700,1.0,0.0
1614900600,1.0,0.0
1614901500,1.0,0.0
1614902400,1.0,0.0
1614903300,1.0,0.0
1614904200,1.0,0.0
1614905100,1.0,0.0
1614906000,1.0,0.0
1614906900,1.0,0.0
1614907800,1.0,0.0
1614908700,1.0,0.0
1614909600,1.0,0.0
1614910500,1.0,0.0
1614911400,1.0,0.0
1614912300,1.0,0.0
1614913200,1.0,0.0
1614914100,1.0,0.0
1614915000,1.0,0.0
1614915900,1.0,0.0
1614916800,1.0,0.0
1614917700,1.0,0.0
1614918600,1.0,0.0
1614919500,1.0,0.0
1614920400,1.0,0.0
1614921300,1.0,0.0
1614922200,1.0,0.0
1614923100,1.0,0.0
1614924000,1.0,0.0
1614924900,0.0,0.0
1614925800,0.0,0.0
1614926700,0.0,0.0
1614927600,0.0,0.0
1614928500,0.0,0.0
1614929400,0.0,0.0
1614930300,0.0,0.0
1614931200,0.0,0.0
1614932100,0.0,0.0
1614933000,0.0,0.0
1614933900,0.0,0.0
1614934800,0.0,0.0
1614935700,0.0,0.0
1614936600,0.0,0.0
1614937500,1.0,44.0
1614938400,1.0,0.0
1614939300,1.0,0.0
1614940200,1.0,0.0
1614941100,1.0,0.0
1614942000,1.0,0.0
1614942900,1.0,0.0
1614943800,1.0,0.0
1614944700,1.0,0.0
1614945600,1.0,0.0
1614946500,1.0,0.0
1614947400,1.0,0.0
1614948300,1.0,0.0
1614949200,1.0,0.0
1614950100,1.0,0.0
1614951000,1.0,0.0
1614951900,1.0,0.0
1614952800,1.0,0.0
1614953700,1.0,0.0
1614954600,1.0,0.0
1614955500,1.0,0.0
1614956400,1.0,0.0
1614957300,1.0,0.0
1614958200,1.0,0.0
1614959100,1.0,0.0
1614960000,1.0,0.0
1614960900,1.0,0.0
1614961800,1.0,0.0
1614962700,1.0,0.0
1614963600,1.0,0.0
1614964500,1.0,0.0
1614965400,1.0,0.0
1614966300,1.0,0.0
1614967200,1.0,0.0
1614968100,1.0,0.0
1614969000,1.0,0.0
1614969900,1.0,0.0
1614970800,1.0,0.0
1614971700,1.0,0.0
1614972600,1.0,0.0
1614973500,1.0,0.0
1614974400,1.0,0.0
1614975300,1.0,0.0
1614976200,1.0,0.0
1614977100,1.0,0.0
1614978000,1.0,0.0
1614978900,1.0,0.0
1614979800,1.0,0.0
1614980700,1.0,0.0
1614981600,1.0,0.0
1614982500,1.0,0.0
1614983400,1.0,0.0
1614984300,1.0,0.0
1614985200,1.0,0.0
1614986100,1.0,0.0
1614987000,1.0,0.0
1614987900,1.0,0.0
1614988800,1.0,0.0
1614989700,1.0,0.0
1614990600,1.0,0.0
1614991500,1.0,0.0
1614992400,1.0,0.0
1614993300,1.0,0.0
1614994200,1.0,0.0
1614995100,1.0,0.0
1614996000,1.0,0.0
1614996900,1.0,0.0
1614997800,1.0,0.0
1614998700,1.0,0.0
1614999600,1.0,0.0
1615000500,1.0,0.0
1615001400,1.0,0.0
1615002300,1.0,0.0
1615003200,1.0,0.0
1615004100,1.0,0.0
1615005000,1.0,0.0
1615005900,1.0,0.0
1615006800,1.0,0.0
1615007700,1.0,0.0
1615008600,1.0,0.0
1615009500,1.0,0.0
1615010400,1.0,0.0
1615011300,1.0,0.0
1615012200,1.0,0.0
1615013100,1.0,0.0
1615014000,1.0,0.0
1615014900,1.0,0.0
1615015800,1.0,0.0
1615016700,1.0,0.0
1615017600,1.0,0.0
1615018500,1.0,0.0
1615019400,1.0,0.0
1615020300,1.0,0.0
1615021200,1.0,0.0
1615022100,1.0,0.0
1615023000,1.0,0.0
1615023900,1.0,0.0
1615024800,1.0,0.0
1615025700,1.0,0.0
1615026600,1.0,0.0
1615027500,1.0,0.0
1615028400,1.0,0.0
1615029300,1.0,0.0
1615030200,1.0,0.0
1615031100,1.0,0.0
1615032000,1.0,0.0
1615032900,1.0,0.0
1615033800,1.0,0.0
1615034700,1.0,0.0
1615035600,1.0,0.0
1615036500,1.0,0.0
