timestamp,power
1613343600,109
1613344500,108
1613345400,95
1613346300,87
1613347200,76
1613348100,68
1613349000,75
1613349900,95
1613350800,83
1613351700,68
1613352600,57
1613353500,78
1613354400,98
1613355300,68
1613356200,53
1613357100,79
1613358000,73
1613358900,76
1613359800,64
1613360700,77
1613361600,82
1613362500,66
1613363400,124
1613364300,433
1613365200,514
1613366100,125
1613367000,116
1613367900,68
1613368800,85
1613369700,52
1613370600,87
1613371500,59
1613372400,126
1613373300,195
1613374200,79
1613375100,72
1613376000,109
1613376900,66
1613377800,77
1613378700,583
1613379600,244
1613380500,115
1613381400,89
1613382300,100
1613383200,278
1613384100,290
1613385000,192
1613385900,80
1613386800,104
1613387700,73
1613388600,59
1613389500,74
1613390400,86
1613391300,69
1613392200,83
1613393100,77
1613394000,118
1613394900,99
1613395800,351
1613396700,240
1613397600,241
1613398500,306
1613399400,338
1613400300,288
1613401200,249
1613402100,96
1613403000,99
1613403900,248
1613404800,178
1613405700,222
1613406600,408
1613407500,275
1613408400,283
1613409300,249
1613410200,231
1613411100,255
1613412000,244
1613412900,244
1613413800,245
1613414700,345
1613415600,576
1613416500,584
1613417400,500
1613418300,181
1613419200,150
1613420100,118
1613421000,125
1613421900,100
1613422800,102
1613423700,99
1613424600,97
1613425500,108
1613426400,333
1613427300,298
1613428200,392
1613429100,84
1613430000,506
1613430900,219
1613431800,87
1613432700,65
1613433600,71
1613434500,86
1613435400,58
1613436300,77
1613437200,81
1613438100,89
1613439000,60
1613439900,63
1613440800,70
1613441700,95
1613442600,75
1613443500,363
1613444400,312
1613445300,146
1613446200,93
1613447100,98
1613448000,124
1613448900,82
1613449800,103
1613450700,380
1613451600,362
1613452500,162
1613453400,130
1613454300,52
1613455200,81
1613456100,69
1613457000,62
1613457900,66
1613458800,98
1613459700,194
1613460600,76
1613461500,78
1613462400,84
1613463300,119
1613464200,102
1613465100,80
1613466000,82
1613466900,122
1613467800,345
1613468700,205
1613469600,441
1613470500,348
1613471400,172
1613472300,99
1613473200,78
1613474100,104
1613475000,63
1613475900,71
1613476800,73
1613477700,123
1613478600,87
1613479500,87
1613480400,74
1613481300,81
1613482200,61
1613483100,65
1613484000,94
1613484900,91
1613485800,65
1613486700,59
1613487600,113
1613488500,83
1613489400,87
1613490300,67
1613491200,82
1613492100,81
1613493000,114
1613493900,163
1613494800,198
1613495700,198
1613496600,243
1613497500,289
1613498400,306
1613499300,305
1613500200,385
1613501100,582
1613502000,184
1613502900,176
1613503800,148
1613504700,160
1613505600,161
1613506500,159
1613507400,134
1613508300,102
1613509200,105
1613510100,151
1613511000,355
1613511900,409
1613512800,136
1613513700,136
1613514600,93
1613515500,548
1613516400,140
1613517300,95
1613518200,62
1613519100,75
1613520000,84
1613520900,97
1613521800,80
1613522700,58
1613523600,83
1613524500,80
1613525400,64
1613526300,81
1613527200,87
1613528100,88
1613529000,396
1613529900,213
1613530800,121
1613531700,118
1613532600,93
1613533500,83
1613534400,109
1613535300,104
1613536200,133
1613537100,425
1613538000,560
1613538900,192
1613539800,94
1613540700,71
1613541600,75
1613542500,74
1613543400,56
1613544300,88
1613545200,107
1613546100,228
1613547000,63
1613547900,67
1613548800,83
1613549700,90
1613550600,101
1613551500,175
1613552400,262
1613553300,418
1613554200,168
1613555100,92
1613556000,197
1613556900,129
1613557800,303
1613558700,78
1613559600,94
1613560500,89
1613561400,87
1613562300,73
1613563200,85
1613564100,73
1613565000,69
1613565900,72
1613566800,126
1613567700,107
1613568600,69
1613569500,100
1613570400,441
1613571300,84
1613572200,92
1613573100,63
1613574000,92
1613574900,64
1613575800,307
1613576700,173
1613577600,162
1613578500,121
1613579400,121
1613580300,140
1613581200,165
1613582100,210
1613583000,284
1613583900,285
1613584800,291
1613585700,299
1613586600,279
1613587500,276
1613588400,277
1613589300,314
1613590200,475
1613591100,338
1613592000,126
1613592900,134
1613593800,105
1613594700,86
1613595600,113
1613596500,99
1613597400,93
1613598300,102
1613599200,120
1613600100,138
1613601000,427
1613601900,380
1613602800,122
1613603700,328
1613604600,399
1613605500,69
1613606400,80
1613607300,82
1613608200,71
1613609100,77
1613610000,72
1613610900,83
1613611800,52
1613612700,71
1613613600,81
1613614500,101
1613615400,53
1613616300,69
1613617200,68
1613618100,87
1613619000,63
1613619900,305
1613620800,118
1613621700,98
1613622600,155
1613623500,393
1613624400,467
1613625300,195
1613626200,126
1613627100,87
1613628000,70
1613628900,74
1613629800,53
1613630700,106
1613631600,125
1613632500,185
1613633400,58
1613634300,68
1613635200,77
1613636100,103
1613637000,86
1613637900,67
1613638800,72
1613639700,76
1613640600,57
1613641500,109
1613642400,155
1613643300,624
1613644200,234
1613645100,108
1613646000,85
1613646900,92
1613647800,68
1613648700,70
1613649600,84
1613650500,71
1613651400,70
1613652300,179
1613653200,356
1613654100,305
1613655000,357
1613655900,314
1613656800,139
1613657700,159
1613658600,78
1613659500,74
1613660400,93
1613661300,66
1613662200,89
1613663100,86
1613664000,146
1613664900,174
1613665800,192
1613666700,187
1613667600,177
1613668500,119
1613669400,130
1613670300,121
1613671200,161
1613672100,149
1613673000,147
1613673900,129
1613674800,160
1613675700,154
1613676600,158
1613677500,149
1613678400,176
1613679300,171
1613680200,173
1613681100,97
1613682000,141
1613682900,103
1613683800,77
1613684700,86
1613685600,95
1613686500,109
1613687400,126
1613688300,392
1613689200,373
1613690100,83
1613691000,338
1613691900,321
1613692800,72
1613693700,53
1613694600,40
1613695500,59
1613696400,71
1613697300,100
1613698200,68
1613699100,77
1613700000,79
1613700900,63
1613701800,61
1613702700,89
1613703600,100
1613704500,440
1613705400,74
1613706300,97
