timestamp,power,heat
1599480000,178,0
1599480900,633,1184
1599481800,140,0
1599482700,119,0
1599483600,162,0
1599484500,146,0
1599485400,121,0
1599486300,174,0
1599487200,181,0
1599488100,606,0
1599489000,150,0
1599489900,457,0
1599490800,354,0
1599491700,166,0
1599492600,135,0
1599493500,149,0
1599494400,173,0
1599495300,878,0
1599496200,175,0
1599497100,194,0
1599498000,200,0
1599498900,191,0
1599499800,179,0
1599500700,244,0
1599501600,238,0
1599502500,746,0
1599503400,291,0
1599504300,221,0
1599505200,249,0
1599506100,668,0
1599507000,219,0
1599507900,253,0
1599508800,255,0
1599509700,280,0
1599510600,562,3712
1599511500,193,0
1599512400,167,0
1599513300,154,0
1599514200,139,0
1599515100,176,0
1599516000,164,0
1599516900,163,0
1599517800,606,0
1599518700,182,0
1599519600,161,0
1599520500,150,0
1599521400,129,0
1599522300,142,0
1599523200,150,0
1599524100,141,0
1599525000,622,0
1599525900,185,0
1599526800,163,0
1599527700,124,0
1599528600,143,0
1599529500,171,0
1599530400,134,0
1599531300,138,0
1599532200,275,0
1599533100,516,0
1599534000,159,0
1599534900,167,0
1599535800,153,0
1599536700,173,0
1599537600,414,0
1599538500,616,0
1599539400,712,0
1599540300,178,0
1599541200,133,0
1599542100,121,0
1599543000,136,0
1599543900,140,0
1599544800,142,0
1599545700,133,0
1599546600,379,0
1599547500,482,0
1599548400,140,0
1599549300,133,0
1599550200,174,0
1599551100,151,0
1599552000,134,0
1599552900,145,0
1599553800,265,0
1599554700,718,0
1599555600,184,0
1599556500,147,0
1599557400,191,0
1599558300,591,624
1599559200,157,640
1599560100,167,0
1599561000,206,0
1599561900,324,576
1599562800,419,6320
1599563700,172,496
1599564600,168,0
1599565500,134,0
1599566400,560,432
1599567300,154,448
1599568200,175,0
1599569100,176,0
1599570000,204,0
1599570900,459,384
1599571800,441,6320
1599572700,421,6320
1599573600,832,6320
1599574500,449,4976
1599575400,397,1584
1599576300,358,16
1599577200,356,0
1599578100,347,0
1599579000,758,0
1599579900,283,0
1599580800,894,0
1599581700,709,0
1599582600,398,0
1599583500,644,0
1599584400,1027,0
1599585300,567,0
1599586200,521,0
1599587100,1543,0
1599588000,1088,0
1599588900,571,0
1599589800,348,0
1599590700,304,0
1599591600,337,0
1599592500,586,0
1599593400,259,0
1599594300,626,0
1599595200,398,0
1599596100,677,0
1599597000,239,0
1599597900,527,0
1599598800,899,0
1599599700,745,0
1599600600,387,0
1599601500,193,0
1599602400,343,0
1599603300,453,0
1599604200,149,0
1599605100,140,0
1599606000,169,0
1599606900,161,0
1599607800,129,0
1599608700,141,0
1599609600,269,0
1599610500,565,0
1599611400,188,0
1599612300,170,0
1599613200,156,0
1599614100,156,0
1599615000,116,0
1599615900,124,0
1599616800,182,0
1599617700,629,0
1599618600,120,0
1599619500,137,0
1599620400,169,0
1599621300,155,0
1599622200,141,0
1599623100,118,0
1599624000,152,0
1599624900,640,0
1599625800,168,0
1599626700,167,0
1599627600,172,0
1599628500,135,0
1599629400,126,0
1599630300,173,0
1599631200,272,0
1599632100,528,0
1599633000,123,0
1599633900,129,0
1599634800,135,0
1599635700,138,0
1599636600,156,0
1599637500,177,0
1599638400,234,0
1599639300,518,0
1599640200,137,0
1599641100,184,0
1599642000,170,0
1599642900,137,0
1599643800,155,0
1599644700,175,0
1599645600,480,608
1599646500,587,6320
1599647400,487,6320
1599648300,438,6320
1599649200,167,288
1599650100,151,0
1599651000,340,240
1599651900,980,6320
1599652800,639,6320
1599653700,231,48
1599654600,214,0
1599655500,183,0
1599656400,497,0
1599657300,309,0
1599658200,245,0
1599659100,848,0
1599660000,721,0
1599660900,1050,0
1599661800,332,0
1599662700,198,0
1599663600,156,0
1599664500,154,0
1599665400,697,0
1599666300,179,0
1599667200,148,0
1599668100,175,0
1599669000,218,0
1599669900,197,0
1599670800,636,0
1599671700,196,0
1599672600,219,0
1599673500,233,0
1599674400,221,0
1599675300,246,0
1599676200,256,0
1599677100,226,0
1599678000,785,0
1599678900,758,0
1599679800,365,0
1599680700,235,0
1599681600,198,0
1599682500,709,0
1599683400,267,0
1599684300,249,0
1599685200,208,0
1599686100,186,0
1599687000,161,0
1599687900,128,0
1599688800,435,0
1599689700,300,0
1599690600,157,0
1599691500,114,0
1599692400,104,0
1599693300,153,0
1599694200,170,0
1599695100,179,0
1599696000,334,0
1599696900,446,0
1599697800,141,0
1599698700,116,0
1599699600,139,0
1599700500,178,0
1599701400,147,0
1599702300,118,0
1599703200,248,0
1599704100,490,0
1599705000,196,0
1599705900,197,0
1599706800,155,0
1599707700,134,0
1599708600,138,0
1599709500,129,0
1599710400,208,0
1599711300,533,0
1599712200,185,0
1599713100,144,0
1599714000,129,0
1599714900,155,0
1599715800,182,0
1599716700,169,0
1599717600,465,0
1599718500,276,0
1599719400,153,0
1599720300,119,0
1599721200,119,0
1599722100,160,0
1599723000,170,0
1599723900,140,0
1599724800,613,0
1599725700,172,0
1599726600,188,0
1599727500,163,0
1599728400,132,0
1599729300,158,0
1599730200,130,0
1599731100,127,0
1599732000,571,304
1599732900,210,320
1599733800,186,0
1599734700,146,0
1599735600,137,0
1599736500,169,0
1599737400,165,0
1599738300,293,160
1599739200,492,6320
1599740100,161,80
1599741000,154,0
1599741900,136,0
1599742800,171,0
1599743700,207,0
1599744600,160,0
1599745500,579,0
1599746400,162,0
1599747300,172,0
1599748200,168,0
1599749100,185,0
1599750000,210,0
1599750900,177,0
1599751800,603,0
1599752700,406,0
1599753600,390,0
1599754500,211,0
1599755400,158,0
1599756300,144,0
1599757200,177,0
1599758100,191,0
1599759000,261,0
1599759900,685,0
1599760800,318,0
1599761700,217,0
1599762600,196,0
1599763500,217,0
1599764400,262,0
1599765300,304,0
1599766200,923,0
1599767100,264,0
1599768000,245,0
1599768900,239,0
1599769800,243,0
1599770700,225,0
1599771600,197,0
1599772500,609,0
1599773400,143,0
1599774300,175,0
1599775200,192,0
1599776100,167,0
1599777000,143,0
1599777900,153,0
1599778800,152,0
1599779700,567,0
1599780600,151,0
1599781500,186,0
1599782400,160,0
1599783300,137,0
1599784200,142,0
1599785100,169,0
1599786000,181,0
1599786900,613,0
1599787800,147,0
1599788700,165,0
1599789600,143,0
1599790500,133,0
1599791400,188,0
1599792300,185,0
1599793200,159,0
1599794100,584,0
1599795000,160,0
1599795900,214,0
1599796800,174,0
1599797700,214,0
1599798600,184,0
1599799500,154,0
1599800400,470,0
1599801300,293,0
1599802200,181,0
1599803100,218,0
1599804000,166,0
1599804900,125,0
1599805800,125,0
1599806700,156,0
1599807600,477,0
1599808500,339,0
1599809400,126,0
1599810300,155,0
1599811200,146,0
1599812100,138,0
1599813000,210,0
1599813900,269,0
1599814800,694,336
1599815700,495,6320
1599816600,381,6320
1599817500,428,6320
1599818400,216,32
1599819300,193,0
1599820200,745,0
1599821100,600,0
1599822000,139,0
1599822900,166,0
1599823800,222,0
1599824700,712,0
1599825600,337,0
1599826500,318,0
1599827400,305,0
1599828300,587,0
1599829200,289,0
1599830100,169,0
1599831000,175,0
1599831900,176,0
1599832800,599,0
1599833700,149,0
1599834600,206,0
1599835500,172,0
1599836400,270,0
1599837300,469,0
1599838200,174,0
1599839100,164,0
1599840000,172,0
1599840900,173,0
1599841800,177,0
1599842700,730,0
1599843600,279,0
1599844500,461,0
1599845400,411,0
1599846300,458,0
1599847200,546,0
1599848100,295,0
1599849000,320,0
1599849900,391,0
1599850800,497,0
1599851700,268,0
1599852600,221,0
1599853500,206,0
1599854400,182,0
1599855300,220,0
1599856200,241,0
1599857100,698,0
1599858000,217,0
1599858900,244,0
1599859800,231,0
1599860700,206,0
1599861600,200,0
1599862500,204,0
1599863400,150,0
1599864300,639,0
1599865200,153,0
1599866100,182,0
1599867000,196,0
1599867900,159,0
1599868800,161,0
1599869700,183,0
1599870600,151,0
1599871500,645,0
1599872400,203,0
1599873300,191,0
1599874200,163,0
1599875100,129,0
1599876000,151,0
1599876900,158,0
1599877800,167,0
1599878700,677,0
1599879600,183,0
1599880500,163,0
1599881400,138,0
1599882300,119,0
1599883200,171,0
1599884100,147,0
1599885000,135,0
1599885900,355,0
1599886800,432,0
1599887700,152,0
1599888600,203,0
1599889500,165,0
1599890400,158,0
1599891300,187,0
1599892200,121,0
1599893100,137,0
1599894000,664,0
1599894900,166,0
1599895800,143,0
1599896700,127,0
1599897600,145,0
1599898500,227,0
1599899400,235,0
1599900300,664,0
1599901200,184,0
1599902100,646,208
1599903000,132,240
1599903900,149,0
1599904800,280,144
1599905700,210,176
1599906600,638,112
1599907500,171,144
1599908400,168,0
1599909300,133,0
1599910200,161,0
1599911100,168,0
1599912000,176,0
1599912900,637,0
1599913800,137,0
1599914700,155,0
1599915600,218,0
1599916500,172,0
1599917400,125,0
1599918300,133,0
1599919200,157,0
1599920100,730,0
1599921000,417,0
1599921900,432,0
1599922800,284,0
1599923700,154,0
1599924600,144,0
1599925500,673,0
1599926400,782,0
1599927300,579,0
1599928200,195,0
1599929100,241,0
1599930000,266,0
1599930900,1008,0
1599931800,333,0
1599932700,1089,0
1599933600,1289,0
1599934500,307,0
1599935400,220,0
1599936300,380,0
1599937200,667,0
1599938100,883,0
1599939000,412,0
1599939900,533,0
1599940800,873,0
1599941700,828,0
1599942600,1098,0
1599943500,264,0
1599944400,224,0
1599945300,161,0
1599946200,144,0
1599947100,168,0
1599948000,173,0
1599948900,158,0
1599949800,641,0
1599950700,180,0
1599951600,151,0
1599952500,135,0
1599953400,172,0
1599954300,175,0
1599955200,127,0
1599956100,105,0
1599957000,579,0
1599957900,145,0
1599958800,160,0
1599959700,165,0
1599960600,179,0
1599961500,162,0
1599962400,135,0
1599963300,121,0
1599964200,632,0
1599965100,174,0
1599966000,116,0
1599966900,105,0
1599967800,143,0
1599968700,146,0
1599969600,181,0
1599970500,194,0
1599971400,647,0
1599972300,155,0
1599973200,122,0
1599974100,130,0
1599975000,177,0
1599975900,143,0
1599976800,110,0
1599977700,165,0
1599978600,499,0
1599979500,325,0
1599980400,200,0
1599981300,190,0
1599982200,161,0
1599983100,128,0
1599984000,113,0
1599984900,140,0
1599985800,174,0
1599986700,620,0
1599987600,124,0
1599988500,160,0
1599989400,179,0
1599990300,148,0
1599991200,231,16
1599992100,613,2848
1599993000,411,0
1599993900,213,0
1599994800,161,0
1599995700,633,0
1599996600,201,0
1599997500,776,0
1599998400,327,0
1599999300,251,0
1600000200,389,0
1600001100,239,0
1600002000,788,0
1600002900,906,0
1600003800,709,0
1600004700,558,0
1600005600,450,0
1600006500,242,0
1600007400,202,0
1600008300,649,0
1600009200,182,0
1600010100,197,0
1600011000,123,0
1600011900,123,0
1600012800,613,0
1600013700,193,0
1600014600,141,0
1600015500,119,0
1600016400,405,0
1600017300,313,0
1600018200,150,0
1600019100,167,0
1600020000,162,0
1600020900,569,0
1600021800,184,0
1600022700,181,0
1600023600,421,0
1600024500,894,0
1600025400,349,0
1600026300,196,0
1600027200,224,0
1600028100,171,0
1600029000,228,0
1600029900,185,0
1600030800,186,0
1600031700,590,0
1600032600,119,0
1600033500,145,0
1600034400,190,0
1600035300,171,0
1600036200,126,0
1600037100,135,0
1600038000,157,0
1600038900,607,0
1600039800,161,0
1600040700,184,0
1600041600,166,0
1600042500,127,0
1600043400,114,0
1600044300,141,0
1600045200,163,0
1600046100,585,0
1600047000,156,0
1600047900,154,0
1600048800,176,0
1600049700,165,0
