timestamp,power
1613343600,297
1613344500,299
1613345400,304
1613346300,292
1613347200,296
1613348100,317
1613349000,295
1613349900,225
1613350800,187
1613351700,162
1613352600,145
1613353500,153
1613354400,170
1613355300,163
1613356200,159
1613357100,155
1613358000,180
1613358900,156
1613359800,142
1613360700,178
1613361600,170
1613362500,189
1613363400,196
1613364300,170
1613365200,452
1613366100,372
1613367000,363
1613367900,381
1613368800,470
1613369700,426
1613370600,421
1613371500,435
1613372400,409
1613373300,331
1613374200,341
1613375100,290
1613376000,291
1613376900,286
1613377800,270
1613378700,272
1613379600,296
1613380500,299
1613381400,277
1613382300,293
1613383200,497
1613384100,425
1613385000,487
1613385900,502
1613386800,490
1613387700,364
1613388600,397
1613389500,323
1613390400,334
1613391300,484
1613392200,593
1613393100,475
1613394000,291
1613394900,310
1613395800,290
1613396700,287
1613397600,403
1613398500,260
1613399400,216
1613400300,239
1613401200,199
1613402100,314
1613403000,446
1613403900,600
1613404800,373
1613405700,418
1613406600,431
1613407500,405
1613408400,255
1613409300,274
1613410200,781
1613411100,528
1613412000,311
1613412900,314
1613413800,288
1613414700,253
1613415600,261
1613416500,292
1613417400,342
1613418300,279
1613419200,293
1613420100,295
1613421000,263
1613421900,254
1613422800,250
1613423700,831
1613424600,1149
1613425500,278
1613426400,190
1613427300,423
1613428200,500
1613429100,138
1613430000,199
1613430900,166
1613431800,131
1613432700,154
1613433600,134
1613434500,144
1613435400,132
1613436300,136
1613437200,163
1613438100,150
1613439000,115
1613439900,157
1613440800,142
1613441700,121
1613442600,161
1613443500,148
1613444400,124
1613445300,151
1613446200,130
1613447100,145
1613448000,141
1613448900,150
1613449800,132
1613450700,141
1613451600,136
1613452500,128
1613453400,131
1613454300,147
1613455200,129
1613456100,208
1613457000,204
1613457900,162
1613458800,150
1613459700,175
1613460600,319
1613461500,247
1613462400,236
1613463300,232
1613464200,198
1613465100,253
1613466000,350
1613466900,373
1613467800,230
1613468700,202
1613469600,448
1613470500,549
1613471400,517
1613472300,395
1613473200,232
1613474100,215
1613475000,237
1613475900,224
1613476800,216
1613477700,236
1613478600,186
1613479500,268
1613480400,279
1613481300,230
1613482200,200
1613483100,199
1613484000,181
1613484900,185
1613485800,263
1613486700,171
1613487600,205
1613488500,275
1613489400,273
1613490300,284
1613491200,204
1613492100,217
1613493000,227
1613493900,172
1613494800,217
1613495700,265
1613496600,375
1613497500,429
1613498400,278
1613499300,323
1613500200,286
1613501100,239
1613502000,250
1613502900,331
1613503800,303
1613504700,299
1613505600,279
1613506500,246
1613507400,244
1613508300,519
1613509200,1331
1613510100,594
1613511000,364
1613511900,213
1613512800,181
1613513700,179
1613514600,174
1613515500,201
1613516400,168
1613517300,155
1613518200,195
1613519100,174
1613520000,176
1613520900,188
1613521800,168
1613522700,173
1613523600,177
1613524500,168
1613525400,193
1613526300,183
1613527200,167
1613528100,197
1613529000,613
1613529900,177
1613530800,271
1613531700,687
1613532600,208
1613533500,191
1613534400,160
1613535300,183
1613536200,176
1613537100,157
1613538000,198
1613538900,213
1613539800,284
1613540700,311
1613541600,203
1613542500,189
1613543400,220
1613544300,189
1613545200,270
1613546100,632
1613547000,518
1613547900,411
1613548800,583
1613549700,377
1613550600,419
1613551500,520
1613552400,231
1613553300,221
1613554200,288
1613555100,431
1613556000,275
1613556900,320
1613557800,287
1613558700,293
1613559600,213
1613560500,212
1613561400,247
1613562300,683
1613563200,271
1613564100,249
1613565000,291
1613565900,244
1613566800,250
1613567700,256
1613568600,247
1613569500,352
1613570400,354
1613571300,222
1613572200,329
1613573100,329
1613574000,397
1613574900,711
1613575800,280
1613576700,273
1613577600,706
1613578500,427
1613579400,214
1613580300,216
1613581200,212
1613582100,229
1613583000,262
1613583900,153
1613584800,149
1613585700,168
1613586600,141
1613587500,138
1613588400,437
1613589300,281
1613590200,255
1613591100,298
1613592000,207
1613592900,222
1613593800,245
1613594700,538
1613595600,1139
1613596500,714
1613597400,814
1613598300,953
1613599200,298
1613600100,185
1613601000,195
1613601900,176
1613602800,153
1613603700,122
1613604600,152
1613605500,130
1613606400,137
1613607300,165
1613608200,132
1613609100,135
1613610000,149
1613610900,130
1613611800,134
1613612700,172
1613613600,125
1613614500,135
1613615400,150
1613616300,119
1613617200,152
1613618100,150
1613619000,137
1613619900,151
1613620800,128
1613621700,223
1613622600,265
1613623500,238
1613624400,246
1613625300,357
1613626200,314
1613627100,302
1613628000,302
1613628900,305
1613629800,343
1613630700,377
1613631600,413
1613632500,433
1613633400,436
1613634300,431
1613635200,427
1613636100,423
1613637000,402
1613637900,824
1613638800,862
1613639700,832
1613640600,855
1613641500,855
1613642400,864
1613643300,897
1613644200,513
1613645100,439
1613646000,449
1613646900,742
1613647800,485
1613648700,468
1613649600,481
1613650500,479
1613651400,400
1613652300,416
1613653200,441
1613654100,420
1613655000,418
1613655900,446
1613656800,493
1613657700,420
1613658600,428
1613659500,518
1613660400,881
1613661300,895
1613662200,891
1613663100,911
1613664000,457
1613664900,282
1613665800,288
1613666700,299
1613667600,509
1613668500,464
1613669400,438
1613670300,416
1613671200,367
1613672100,374
1613673000,336
1613673900,296
1613674800,277
1613675700,276
1613676600,310
1613677500,285
1613678400,284
1613679300,294
1613680200,280
1613681100,868
1613682000,1646
1613682900,1330
1613683800,1236
1613684700,869
1613685600,551
1613686500,358
1613687400,600
1613688300,574
1613689200,146
1613690100,149
1613691000,153
1613691900,118
1613692800,146
1613693700,143
1613694600,140
1613695500,160
1613696400,128
1613697300,113
1613698200,169
1613699100,151
1613700000,125
1613700900,142
1613701800,140
1613702700,151
1613703600,469
1613704500,289
1613705400,154
1613706300,271
1613707200,307
1613708100,724
1613709000,291
1613709900,282
1613710800,247
1613711700,267
1613712600,287
1613713500,235
1613714400,513
1613715300,579
1613716200,403
1613717100,329
1613718000,328
1613718900,334
1613719800,826
1613720700,514
1613721600,461
1613722500,554
1613723400,655
1613724300,693
1613725200,480
1613726100,405
1613727000,297
1613727900,261
1613728800,304
1613729700,431
1613730600,772
1613731500,784
1613732400,582
1613733300,538
1613734200,314
1613735100,257
1613736000,217
1613736900,317
1613737800,354
1613738700,1109
1613739600,898
1613740500,447
1613741400,298
1613742300,288
1613743200,240
1613744100,217
1613745000,295
1613745900,223
1613746800,402
1613747700,441
1613748600,444
1613749500,754
1613750400,687
1613751300,767
1613752200,947
1613753100,441
1613754000,471
1613754900,414
1613755800,668
1613756700,598
1613757600,551
1613758500,825
1613759400,932
1613760300,365
1613761200,440
1613762100,322
1613763000,377
1613763900,382
1613764800,325
1613765700,377
1613766600,363
1613767500,336
1613768400,371
1613769300,401
1613770200,1844
1613771100,1836
1613772000,1643
1613772900,911
1613773800,319
1613774700,351
1613775600,295
1613776500,339
1613777400,323
1613778300,330
1613779200,335
1613780100,333
1613781000,343
1613781900,353
1613782800,293
1613783700,296
1613784600,330
1613785500,290
1613786400,162
1613787300,182
1613788200,140
1613789100,156
1613790000,166
1613790900,151
1613791800,170
1613792700,158
1613793600,154
1613794500,152
1613795400,158
1613796300,167
1613797200,165
1613798100,148
1613799000,163
1613799900,221
1613800800,416
1613801700,517
1613802600,504
1613803500,418
1613804400,374
1613805300,407
1613806200,324
1613807100,256
1613808000,306
1613808900,227
1613809800,329
1613810700,305
1613811600,284
1613812500,370
1613813400,376
1613814300,506
1613815200,569
1613816100,382
1613817000,380
1613817900,389
1613818800,372
1613819700,396
1613820600,336
1613821500,254
1613822400,240
1613823300,283
1613824200,512
1613825100,1674
1613826000,1676
1613826900,927
1613827800,665
1613828700,461
1613829600,440
1613830500,487
1613831400,695
1613832300,423
1613833200,377
1613834100,673
1613835000,531
1613835900,366
1613836800,294
1613837700,207
1613838600,295
1613839500,327
1613840400,286
1613841300,350
1613842200,362
1613843100,485
1613844000,350
1613844900,1655
1613845800,1474
1613846700,799
1613847600,431
1613848500,470
1613849400,515
1613850300,448
1613851200,452
1613852100,423
1613853000,360
1613853900,343
1613854800,300
1613855700,278
1613856600,196
1613857500,193
1613858400,213
1613859300,149
1613860200,156
1613861100,134
1613862000,170
1613862900,140
1613863800,141
1613864700,170
1613865600,138
1613866500,277
1613867400,309
1613868300,289
1613869200,302
1613870100,191
1613871000,127
1613871900,170
1613872800,153
1613873700,136
1613874600,163
1613875500,156
1613876400,161
1613877300,162
1613878200,189
1613879100,144
1613880000,177
1613880900,158
1613881800,170
1613882700,150
1613883600,157
1613884500,160
1613885400,167
1613886300,153
1613887200,151
1613888100,174
1613889000,133
1613889900,221
