timestamp,power,heat
1599480000,294,0
1599480900,262,16
1599481800,197,0
1599482700,311,0
1599483600,515,0
1599484500,401,0
1599485400,305,0
1599486300,227,0
1599487200,243,0
1599488100,287,0
1599489000,393,0
1599489900,530,0
1599490800,373,0
1599491700,239,0
1599492600,301,0
1599493500,194,0
1599494400,288,0
1599495300,264,0
1599496200,322,0
1599497100,348,0
1599498000,268,0
1599498900,412,0
1599499800,304,0
1599500700,312,0
1599501600,191,0
1599502500,348,0
1599503400,393,0
1599504300,580,0
1599505200,300,0
1599506100,357,0
1599507000,361,0
1599507900,208,0
1599508800,164,0
1599509700,705,0
1599510600,421,0
1599511500,399,0
1599512400,211,0
1599513300,263,0
1599514200,220,0
1599515100,343,0
1599516000,201,0
1599516900,237,0
1599517800,290,0
1599518700,333,0
1599519600,236,0
1599520500,282,0
1599521400,217,0
1599522300,232,0
1599523200,179,0
1599524100,230,0
1599525000,249,0
1599525900,399,0
1599526800,340,0
1599527700,205,0
1599528600,164,0
1599529500,234,0
1599530400,177,0
1599531300,312,0
1599532200,252,0
1599533100,233,0
1599534000,357,0
1599534900,209,0
1599535800,264,0
1599536700,321,0
1599537600,186,0
1599538500,230,0
1599539400,160,0
1599540300,185,0
1599541200,498,0
1599542100,309,0
1599543000,503,0
1599543900,370,0
1599544800,301,0
1599545700,207,0
1599546600,349,0
1599547500,254,0
1599548400,342,0
1599549300,328,0
1599550200,494,0
1599551100,324,0
1599552000,729,0
1599552900,427,0
1599553800,397,0
1599554700,489,0
1599555600,454,592
1599556500,415,6320
1599557400,317,512
1599558300,333,0
1599559200,320,0
1599560100,301,0
1599561000,313,0
1599561900,248,0
1599562800,280,0
1599563700,421,432
1599564600,371,6320
1599565500,354,6320
1599566400,360,6320
1599567300,250,144
1599568200,234,0
1599569100,431,112
1599570000,444,6320
1599570900,320,48
1599571800,331,0
1599572700,290,0
1599573600,258,0
1599574500,325,0
1599575400,338,0
1599576300,372,0
1599577200,512,0
1599578100,239,0
1599579000,203,0
1599579900,376,0
1599580800,253,0
1599581700,353,0
1599582600,437,0
1599583500,371,0
1599584400,204,0
1599585300,286,0
1599586200,378,0
1599587100,520,0
1599588000,600,0
1599588900,436,0
1599589800,361,0
1599590700,899,0
1599591600,762,0
1599592500,419,0
1599593400,516,0
1599594300,392,0
1599595200,374,0
1599596100,266,0
1599597000,390,0
1599597900,327,0
1599598800,403,32
1599599700,262,80
1599600600,399,0
1599601500,290,0
1599602400,279,0
1599603300,262,0
1599604200,267,0
1599605100,157,0
1599606000,160,0
1599606900,306,0
1599607800,377,0
1599608700,385,0
1599609600,201,0
1599610500,156,0
1599611400,221,0
1599612300,163,0
1599613200,339,0
1599614100,427,0
1599615000,265,0
1599615900,180,0
1599616800,179,0
1599617700,251,0
1599618600,316,0
1599619500,226,0
1599620400,198,0
1599621300,256,0
1599622200,292,0
1599623100,306,0
1599624000,222,0
1599624900,271,0
1599625800,206,0
1599626700,205,0
1599627600,213,0
1599628500,436,6320
1599629400,385,6320
1599630300,432,6320
1599631200,168,5264
1599632100,397,4368
1599633000,226,4240
1599633900,616,4224
1599634800,652,3856
1599635700,358,1712
1599636600,353,656
1599637500,476,352
1599638400,261,112
1599639300,345,0
1599640200,330,0
1599641100,383,0
1599642000,190,0
1599642900,394,0
1599643800,398,0
1599644700,367,0
1599645600,289,0
1599646500,294,0
1599647400,244,0
1599648300,282,0
1599649200,342,0
1599650100,337,0
1599651000,474,0
1599651900,346,0
1599652800,280,0
1599653700,267,0
1599654600,663,0
1599655500,793,0
1599656400,1052,0
1599657300,899,0
1599658200,638,0
1599659100,260,0
1599660000,261,0
1599660900,314,0
1599661800,380,0
1599662700,385,0
1599663600,348,0
1599664500,136,0
1599665400,341,0
1599666300,148,0
1599667200,306,0
1599668100,324,0
1599669000,351,0
1599669900,933,0
1599670800,972,0
1599671700,969,0
1599672600,926,0
1599673500,329,0
1599674400,509,0
1599675300,406,0
1599676200,507,0
1599677100,214,0
1599678000,287,0
1599678900,396,0
1599679800,295,0
1599680700,264,0
1599681600,382,0
1599682500,281,0
1599683400,193,0
1599684300,371,0
1599685200,270,0
1599686100,392,0
1599687000,266,0
1599687900,416,0
1599688800,448,0
1599689700,228,0
1599690600,199,0
1599691500,282,0
1599692400,196,0
1599693300,211,0
1599694200,286,0
1599695100,420,0
1599696000,314,0
1599696900,164,0
1599697800,229,0
1599698700,212,0
1599699600,239,0
1599700500,377,0
1599701400,286,0
1599702300,301,0
1599703200,219,0
1599704100,225,0
1599705000,176,0
1599705900,317,0
1599706800,202,0
1599707700,386,0
1599708600,289,0
1599709500,194,0
1599710400,216,0
1599711300,269,0
1599712200,167,0
1599713100,346,0
1599714000,304,0
1599714900,414,0
