timestamp,power
1613343600,22
1613344500,20
1613345400,23
1613346300,21
1613347200,23
1613348100,23
1613349000,45
1613349900,45
1613350800,27
1613351700,39
1613352600,42
1613353500,40
1613354400,35
1613355300,23
1613356200,23
1613357100,38
1613358000,46
1613358900,35
1613359800,26
1613360700,22
1613361600,23
1613362500,38
1613363400,54
1613364300,71
1613365200,290
1613366100,305
1613367000,152
1613367900,100
1613368800,203
1613369700,1296
1613370600,651
1613371500,618
1613372400,623
1613373300,78
1613374200,77
1613375100,85
1613376000,719
1613376900,1196
1613377800,929
1613378700,846
1613379600,388
1613380500,77
1613381400,44
1613382300,834
1613383200,567
1613384100,214
1613385000,239
1613385900,428
1613386800,567
1613387700,268
1613388600,45
1613389500,66
1613390400,58
1613391300,29
1613392200,26
1613393100,107
1613394000,35
1613394900,52
1613395800,135
1613396700,46
1613397600,57
1613398500,68
1613399400,50
1613400300,26
1613401200,71
1613402100,99
1613403000,35
1613403900,163
1613404800,109
1613405700,248
1613406600,102
1613407500,118
1613408400,91
1613409300,55
1613410200,33
1613411100,38
1613412000,58
1613412900,75
1613413800,76
1613414700,93
1613415600,69
1613416500,50
1613417400,72
1613418300,75
1613419200,72
1613420100,50
1613421000,22
1613421900,27
1613422800,44
1613423700,43
1613424600,21
1613425500,21
1613426400,22
1613427300,21
1613428200,42
1613429100,40
1613430000,39
1613430900,47
1613431800,44
1613432700,36
1613433600,23
1613434500,21
1613435400,22
1613436300,23
1613437200,22
1613438100,22
1613439000,21
1613439900,43
1613440800,67
1613441700,51
1613442600,37
1613443500,23
1613444400,23
1613445300,22
1613446200,24
1613447100,22
1613448000,25
1613448900,65
1613449800,71
1613450700,158
1613451600,70
1613452500,113
1613453400,56
1613454300,74
1613455200,64
1613456100,70
1613457000,164
1613457900,112
1613458800,66
1613459700,44
1613460600,60
1613461500,61
1613462400,33
1613463300,24
1613464200,37
1613465100,44
1613466000,42
1613466900,53
1613467800,51
1613468700,41
1613469600,191
1613470500,616
1613471400,31
1613472300,34
1613473200,759
1613474100,329
1613475000,252
1613475900,631
1613476800,57
1613477700,50
1613478600,37
1613479500,35
1613480400,55
1613481300,132
1613482200,35
1613483100,34
1613484000,56
1613484900,71
1613485800,106
1613486700,54
1613487600,52
1613488500,51
1613489400,37
1613490300,36
1613491200,44
1613492100,47
1613493000,65
1613493900,108
1613494800,107
1613495700,152
1613496600,145
1613497500,55
1613498400,71
1613499300,59
1613500200,67
1613501100,77
1613502000,77
1613502900,83
1613503800,79
1613504700,75
1613505600,56
1613506500,61
1613507400,75
1613508300,87
1613509200,89
1613510100,30
1613511000,22
1613511900,32
1613512800,44
1613513700,39
1613514600,20
1613515500,21
1613516400,21
1613517300,22
1613518200,21
1613519100,27
1613520000,43
1613520900,39
1613521800,60
1613522700,49
1613523600,35
1613524500,23
1613525400,21
1613526300,23
1613527200,22
1613528100,23
1613529000,23
1613529900,22
1613530800,22
1613531700,45
1613532600,63
1613533500,48
1613534400,41
1613535300,34
1613536200,43
1613537100,48
1613538000,128
1613538900,69
1613539800,241
1613540700,47
1613541600,73
1613542500,92
1613543400,82
1613544300,46
1613545200,40
1613546100,40
1613547000,30
1613547900,96
1613548800,32
1613549700,31
1613550600,33
1613551500,300
1613552400,602
1613553300,343
1613554200,315
1613555100,45
1613556000,58
1613556900,43
1613557800,58
1613558700,39
1613559600,23
1613560500,25
1613561400,33
1613562300,46
1613563200,46
1613564100,24
1613565000,26
1613565900,23
1613566800,24
1613567700,252
1613568600,410
1613569500,47
1613570400,41
1613571300,31
1613572200,54
1613573100,54
1613574000,603
1613574900,259
1613575800,253
1613576700,521
1613577600,39
1613578500,28
1613579400,41
1613580300,49
1613581200,118
1613582100,114
1613583000,89
1613583900,61
1613584800,53
1613585700,88
1613586600,61
1613587500,184
1613588400,55
1613589300,83
1613590200,64
1613591100,76
1613592000,81
1613592900,71
1613593800,47
1613594700,44
1613595600,40
1613596500,22
1613597400,22
1613598300,20
1613599200,29
1613600100,42
1613601000,56
1613601900,61
1613602800,36
1613603700,23
1613604600,21
1613605500,22
1613606400,21
1613607300,23
1613608200,22
1613609100,21
1613610000,24
1613610900,63
1613611800,64
1613612700,48
1613613600,28
1613614500,23
1613615400,23
1613616300,23
1613617200,21
1613618100,23
1613619000,21
1613619900,25
1613620800,45
1613621700,45
1613622600,61
1613623500,280
1613624400,492
1613625300,455
1613626200,75
1613627100,55
1613628000,73
1613628900,31
1613629800,45
1613630700,48
1613631600,48
1613632500,40
1613633400,37
1613634300,37
1613635200,21
1613636100,21
1613637000,20
1613637900,20
1613638800,30
1613639700,44
1613640600,39
1613641500,20
1613642400,31
1613643300,40
1613644200,41
1613645100,40
1613646000,22
1613646900,21
1613647800,23
1613648700,31
1613649600,43
1613650500,42
1613651400,21
1613652300,22
1613653200,22
1613654100,38
1613655000,476
1613655900,564
1613656800,310
1613657700,316
1613658600,73
1613659500,150
1613660400,1078
1613661300,933
1613662200,521
1613663100,1087
1613664000,126
1613664900,28
1613665800,57
1613666700,79
1613667600,101
1613668500,102
1613669400,561
1613670300,291
1613671200,181
1613672100,60
1613673000,58
1613673900,59
1613674800,59
1613675700,82
1613676600,81
1613677500,82
1613678400,90
1613679300,95
1613680200,99
1613681100,161
1613682000,60
1613682900,56
1613683800,69
1613684700,50
1613685600,29
1613686500,22
1613687400,21
1613688300,21
1613689200,22
1613690100,21
1613691000,41
1613691900,47
1613692800,63
1613693700,55
1613694600,24
1613695500,21
1613696400,22
1613697300,20
1613698200,22
1613699100,22
1613700000,24
1613700900,31
1613701800,47
1613702700,48
1613703600,41
1613704500,42
1613705400,42
1613706300,24
1613707200,23
1613708100,39
1613709000,49
1613709900,92
1613710800,161
1613711700,380
1613712600,89
1613713500,49
1613714400,73
1613715300,46
1613716200,41
1613717100,40
1613718000,22
1613718900,30
1613719800,43
1613720700,43
1613721600,21
1613722500,22
1613723400,21
1613724300,22
1613725200,20
1613726100,30
1613727000,42
1613727900,48
1613728800,61
1613729700,48
1613730600,23
1613731500,24
1613732400,24
1613733300,23
1613734200,24
1613735100,24
1613736000,24
1613736900,30
1613737800,45
1613738700,137
1613739600,46
1613740500,50
1613741400,52
1613742300,40
1613743200,73
1613744100,50
1613745000,51
1613745900,166
1613746800,224
1613747700,210
1613748600,26
1613749500,26
1613750400,37
1613751300,43
1613752200,40
1613753100,39
1613754000,24
1613754900,44
1613755800,197
1613756700,82
1613757600,67
1613758500,98
1613759400,78
1613760300,72
1613761200,70
1613762100,68
1613763000,55
1613763900,79
1613764800,68
1613765700,51
1613766600,48
1613767500,48
1613768400,44
1613769300,31
1613770200,24
1613771100,43
1613772000,39
1613772900,64
1613773800,51
1613774700,28
1613775600,21
1613776500,22
1613777400,24
1613778300,22
1613779200,22
1613780100,24
1613781000,22
1613781900,51
1613782800,66
1613783700,47
1613784600,39
1613785500,27
1613786400,24
1613787300,21
1613788200,22
1613789100,22
1613790000,21
1613790900,42
1613791800,47
1613792700,32
1613793600,27
1613794500,44
1613795400,43
1613796300,40
1613797200,29
1613798100,22
1613799000,23
1613799900,56
1613800800,69
1613801700,61
1613802600,301
1613803500,651
1613804400,352
1613805300,495
1613806200,75
1613807100,70
1613808000,70
1613808900,278
1613809800,49
1613810700,28
1613811600,23
1613812500,22
1613813400,21
1613814300,22
1613815200,22
1613816100,21
1613817000,43
1613817900,65
1613818800,68
1613819700,57
1613820600,29
1613821500,409
1613822400,563
1613823300,306
1613824200,111
1613825100,50
1613826000,38
1613826900,115
1613827800,70
1613828700,47
1613829600,31
1613830500,21
1613831400,22
1613832300,22
1613833200,22
1613834100,21
1613835000,22
1613835900,42
1613836800,54
1613837700,51
1613838600,39
1613839500,36
1613840400,20
1613841300,21
1613842200,22
1613843100,21
1613844000,21
1613844900,34
1613845800,44
1613846700,42
1613847600,35
1613848500,41
1613849400,46
1613850300,107
1613851200,99
1613852100,115
1613853000,118
1613853900,71
1613854800,80
1613855700,77
1613856600,58
1613857500,23
1613858400,22
1613859300,35
1613860200,41
1613861100,39
1613862000,38
1613862900,20
1613863800,41
1613864700,45
1613865600,33
1613866500,24
1613867400,21
1613868300,22
1613869200,22
1613870100,24
1613871000,37
1613871900,42
1613872800,52
1613873700,58
1613874600,44
1613875500,22
1613876400,22
1613877300,23
1613878200,24
1613879100,23
1613880000,23
1613880900,24
1613881800,28
1613882700,57
1613883600,71
1613884500,72
1613885400,66
1613886300,89
1613887200,160
1613888100,106
1613889000,53
1613889900,47
1613890800,27
1613891700,44
1613892600,45
1613893500,32
1613894400,42
1613895300,41
1613896200,37
1613897100,25
1613898000,20
1613898900,24
1613899800,21
1613900700,31
1613901600,43
1613902500,42
1613903400,20
1613904300,21
1613905200,25
1613906100,42
1613907000,40
1613907900,39
1613908800,32
1613909700,24
1613910600,43
1613911500,45
1613912400,33
1613913300,23
1613914200,23
1613915100,23
1613916000,24
1613916900,23
1613917800,30
1613918700,44
1613919600,51
1613920500,64
1613921400,49
1613922300,23
1613923200,23
1613924100,22
1613925000,23
1613925900,22
1613926800,22
1613927700,21
1613928600,21
1613929500,45
1613930400,44
1613931300,47
1613932200,40
1613933100,41
1613934000,36
1613934900,22
1613935800,22
1613936700,23
1613937600,22
1613938500,34
1613939400,64
1613940300,84
1613941200,54
1613942100,58
1613943000,53
1613943900,45
1613944800,43
1613945700,41
1613946600,38
1613947500,23
1613948400,37
1613949300,46
1613950200,38
1613951100,22
1613952000,22
1613952900,23
1613953800,22
1613954700,22
1613955600,22
1613956500,39
1613957400,42
1613958300,60
1613959200,62
1613960100,35
1613961000,23
1613961900,24
1613962800,23
1613963700,23
1613964600,23
1613965500,23
1613966400,23
1613967300,41
1613968200,73
1613969100,98
1613970000,182
1613970900,1031
1613971800,272
1613972700,483
1613973600,478
1613974500,101
1613975400,42
1613976300,25
1613977200,36
1613978100,131
1613979000,72
1613979900,57
1613980800,73
1613981700,70
1613982600,70
1613983500,62
1613984400,51
1613985300,28
1613986200,24
1613987100,333
1613988000,364
1613988900,426
1613989800,588
1613990700,58
1613991600,66
1613992500,66
1613993400,58
1613994300,42
1613995200,67
1613996100,912
1613997000,652
1613997900,674
1613998800,382
1613999700,63
1614000600,72
1614001500,68
1614002400,48
1614003300,44
1614004200,398
1614005100,732
1614006000,699
1614006900,611
1614007800,538
1614008700,354
1614009600,52
1614010500,33
1614011400,541
1614012300,424
1614013200,139
1614014100,123
1614015000,58
1614015900,34
1614016800,41
1614017700,36
1614018600,35
1614019500,36
1614020400,84
1614021300,103
1614022200,128
1614023100,73
1614024000,69
1614024900,63
1614025800,56
1614026700,134
1614027600,49
1614028500,23
1614029400,22
1614030300,24
1614031200,28
1614032100,52
1614033000,63
1614033900,48
1614034800,36
1614035700,21
1614036600,23
1614037500,21
1614038400,43
1614039300,45
1614040200,25
1614041100,22
1614042000,22
1614042900,44
1614043800,39
1614044700,61
1614045600,55
1614046500,25
1614047400,21
1614048300,24
1614049200,24
1614050100,23
1614051000,31
1614051900,46
1614052800,57
1614053700,64
1614054600,107
1614055500,289
1614056400,86
1614057300,56
1614058200,65
1614059100,86
1614060000,172
1614060900,77
1614061800,54
1614062700,27
1614063600,22
1614064500,37
1614065400,63
1614066300,59
1614067200,38
1614068100,26
1614069000,24
1614069900,43
1614070800,465
1614071700,529
1614072600,267
1614073500,368
1614074400,44
1614075300,62
1614076200,43
1614077100,64
1614078000,60
1614078900,73
1614079800,75
1614080700,281
1614081600,48
1614082500,40
1614083400,118
1614084300,600
1614085200,979
1614086100,260
1614087000,363
1614087900,437
1614088800,31
1614089700,44
1614090600,103
1614091500,114
1614092400,39
1614093300,106
1614094200,277
1614095100,116
1614096000,69
1614096900,94
1614097800,93
1614098700,68
1614099600,743
1614100500,806
1614101400,657
1614102300,543
1614103200,399
1614104100,163
1614105000,124
1614105900,125
1614106800,74
1614107700,66
1614108600,53
1614109500,73
1614110400,37
1614111300,44
1614112200,35
1614113100,22
1614114000,20
1614114900,41
1614115800,39
1614116700,40
1614117600,37
1614118500,45
1614119400,44
1614120300,21
1614121200,21
1614122100,22
1614123000,21
1614123900,22
1614124800,23
1614125700,51
1614126600,64
1614127500,52
1614128400,30
1614129300,21
1614130200,22
1614131100,22
1614132000,22
1614132900,21
1614133800,40
1614134700,46
1614135600,30
1614136500,45
1614137400,56
1614138300,107
1614139200,62
1614140100,50
1614141000,31
1614141900,41
1614142800,46
1614143700,28
1614144600,53
1614145500,70
1614146400,77
1614147300,478
1614148200,594
1614149100,426
1614150000,69
1614150900,158
1614151800,69
1614152700,168
1614153600,660
1614154500,86
1614155400,630
1614156300,257
1614157200,75
1614158100,836
1614159000,749
1614159900,652
1614160800,601
1614161700,537
1614162600,375
1614163500,75
1614164400,143
1614165300,62
1614166200,60
1614167100,55
1614168000,53
1614168900,43
1614169800,86
1614170700,563
1614171600,515
1614172500,279
1614173400,79
1614174300,65
1614175200,39
1614176100,54
1614177000,51
1614177900,52
1614178800,42
1614179700,44
1614180600,183
1614181500,826
1614182400,730
1614183300,515
1614184200,470
1614185100,215
1614186000,73
1614186900,81
1614187800,100
1614188700,86
1614189600,58
1614190500,57
1614191400,60
1614192300,72
1614193200,95
1614194100,150
1614195000,66
1614195900,66
1614196800,70
1614197700,59
1614198600,72
1614199500,78
1614200400,32
1614201300,21
1614202200,21
1614203100,21
1614204000,22
1614204900,23
1614205800,58
1614206700,63
1614207600,50
1614208500,30
1614209400,21
1614210300,22
1614211200,22
1614212100,22
1614213000,32
1614213900,45
1614214800,39
1614215700,24
1614216600,43
1614217500,40
1614218400,40
1614219300,33
1614220200,22
1614221100,44
1614222000,47
1614222900,26
1614223800,23
1614224700,22
1614225600,27
1614226500,45
1614227400,82
1614228300,153
1614229200,300
1614230100,220
1614231000,139
1614231900,57
1614232800,60
1614233700,27
1614234600,22
1614235500,36
1614236400,45
1614237300,47
1614238200,41
1614239100,40
1614240000,26
1614240900,22
1614241800,21
1614242700,33
1614243600,45
1614244500,37
1614245400,22
1614246300,23
1614247200,40
1614248100,41
1614249000,41
1614249900,39
1614250800,48
1614251700,50
1614252600,25
1614253500,24
1614254400,24
1614255300,23
1614256200,26
1614257100,23
1614258000,54
1614258900,101
1614259800,51
1614260700,51
1614261600,56
1614262500,38
1614263400,39
1614264300,37
1614265200,42
1614266100,63
1614267000,61
1614267900,41
1614268800,54
1614269700,64
1614270600,76
1614271500,96
1614272400,103
1614273300,134
1614274200,74
1614275100,59
1614276000,57
1614276900,57
1614277800,53
1614278700,71
