timestamp,power,heat
1599480000,644,0
1599480900,626,16
1599481800,199,0
1599482700,112,0
1599483600,109,0
1599484500,270,0
1599485400,123,0
1599486300,98,0
1599487200,102,0
1599488100,119,0
1599489000,130,0
1599489900,329,0
1599490800,153,0
1599491700,352,0
1599492600,338,0
1599493500,131,0
1599494400,148,0
1599495300,160,0
1599496200,216,0
1599497100,195,0
1599498000,251,0
1599498900,312,0
1599499800,222,0
1599500700,236,0
1599501600,242,0
1599502500,313,0
1599503400,483,0
1599504300,403,3648
1599505200,324,0
1599506100,332,0
1599507000,535,0
1599507900,583,0
1599508800,692,0
1599509700,964,0
1599510600,1026,0
1599511500,1047,0
1599512400,1065,0
1599513300,1110,0
1599514200,865,0
1599515100,843,0
1599516000,637,0
1599516900,391,0
1599517800,299,0
1599518700,385,0
1599519600,311,0
1599520500,256,0
1599521400,307,0
1599522300,304,0
1599523200,233,0
1599524100,296,0
1599525000,302,0
1599525900,253,0
1599526800,311,0
1599527700,226,0
1599528600,424,0
1599529500,308,0
1599530400,225,0
1599531300,301,0
1599532200,250,0
1599533100,313,0
1599534000,313,0
1599534900,223,0
1599535800,282,0
1599536700,294,0
1599537600,309,0
1599538500,257,0
1599539400,327,0
1599540300,315,0
1599541200,218,0
1599542100,361,6320
1599543000,378,6320
1599543900,590,6320
1599544800,353,5216
1599545700,229,4336
1599546600,163,3072
1599547500,154,1664
1599548400,144,1056
1599549300,201,784
1599550200,231,608
1599551100,149,512
1599552000,130,400
1599552900,124,192
1599553800,125,32
1599554700,120,0
1599555600,115,0
1599556500,100,0
1599557400,149,0
1599558300,256,0
1599559200,162,0
1599560100,153,0
1599561000,99,0
1599561900,118,0
1599562800,204,0
1599563700,383,0
1599564600,180,0
1599565500,174,0
1599566400,240,0
1599567300,319,0
1599568200,115,0
1599569100,105,0
1599570000,187,0
1599570900,762,0
1599571800,470,0
1599572700,520,0
1599573600,363,0
1599574500,101,0
1599575400,176,0
1599576300,171,0
1599577200,169,0
1599578100,155,0
1599579000,86,0
1599579900,93,0
1599580800,102,0
1599581700,100,0
1599582600,128,0
1599583500,155,0
1599584400,410,0
1599585300,266,0
1599586200,257,0
1599587100,210,0
1599588000,250,0
1599588900,680,0
1599589800,388,0
1599590700,348,0
1599591600,325,0
1599592500,376,0
1599593400,476,0
1599594300,404,0
1599595200,379,0
1599596100,628,0
1599597000,814,0
1599597900,763,0
1599598800,751,0
1599599700,758,0
1599600600,754,0
1599601500,767,0
1599602400,469,0
1599603300,304,0
1599604200,330,0
1599605100,406,0
1599606000,237,0
1599606900,293,0
1599607800,291,0
1599608700,241,0
1599609600,320,0
1599610500,315,0
1599611400,211,0
1599612300,276,0
1599613200,268,0
1599614100,211,0
1599615000,325,0
1599615900,316,0
1599616800,308,0
1599617700,215,0
1599618600,284,0
1599619500,283,0
1599620400,202,0
1599621300,404,0
1599622200,316,0
1599623100,307,0
1599624000,227,0
1599624900,286,0
1599625800,307,0
1599626700,386,0
1599627600,323,0
1599628500,307,6320
1599629400,293,6320
1599630300,428,6320
1599631200,458,5136
1599632100,147,2576
1599633000,98,1456
1599633900,122,1120
1599634800,188,832
1599635700,209,512
1599636600,489,288
1599637500,526,32
1599638400,472,0
1599639300,99,0
1599640200,95,0
1599641100,85,0
1599642000,121,0
1599642900,109,0
1599643800,107,0
1599644700,239,0
1599645600,119,0
1599646500,90,0
1599647400,100,0
1599648300,106,0
1599649200,133,0
1599650100,124,0
1599651000,108,0
1599651900,98,0
1599652800,120,0
1599653700,100,0
1599654600,81,0
1599655500,157,0
1599656400,280,0
1599657300,162,0
1599658200,139,0
1599659100,138,0
1599660000,139,0
1599660900,150,0
1599661800,134,0
1599662700,136,0
1599663600,120,0
1599664500,120,0
1599665400,103,0
1599666300,125,0
1599667200,215,0
1599668100,345,0
1599669000,235,0
1599669900,282,0
1599670800,333,0
1599671700,371,0
1599672600,549,0
1599673500,291,0
1599674400,193,0
1599675300,248,0
1599676200,342,0
1599677100,499,0
1599678000,326,0
1599678900,311,0
1599679800,516,0
1599680700,425,0
1599681600,285,0
1599682500,521,0
1599683400,759,0
1599684300,822,0
1599685200,636,0
1599686100,640,0
1599687000,634,0
1599687900,624,0
1599688800,319,0
1599689700,222,0
1599690600,473,0
1599691500,121,0
1599692400,124,0
1599693300,154,0
1599694200,230,0
1599695100,129,0
1599696000,115,0
1599696900,116,0
1599697800,89,0
1599698700,89,0
1599699600,108,0
1599700500,111,0
1599701400,119,0
1599702300,116,0
1599703200,94,0
1599704100,70,0
1599705000,207,0
1599705900,85,0
1599706800,96,0
1599707700,119,0
1599708600,109,0
1599709500,96,0
1599710400,84,0
1599711300,84,0
1599712200,85,0
1599713100,187,0
1599714000,147,0
1599714900,158,0
1599715800,587,0
1599716700,460,0
1599717600,488,0
1599718500,377,0
1599719400,241,0
1599720300,218,0
1599721200,161,0
1599722100,186,0
1599723000,330,0
1599723900,331,0
1599724800,480,0
1599725700,468,0
1599726600,601,0
1599727500,499,0
1599728400,909,0
1599729300,792,0
1599730200,621,0
1599731100,436,0
