timestamp,power
1613343600,101
1613344500,98
1613345400,85
1613346300,60
1613347200,16
1613348100,40
1613349000,19
1613349900,15
1613350800,23
1613351700,37
1613352600,21
1613353500,17
1613354400,19
1613355300,41
1613356200,16
1613357100,21
1613358000,19
1613358900,35
1613359800,23
1613360700,16
1613361600,22
1613362500,37
1613363400,16
1613364300,22
1613365200,20
1613366100,35
1613367000,35
1613367900,24
1613368800,27
1613369700,32
1613370600,16
1613371500,22
1613372400,22
1613373300,37
1613374200,17
1613375100,17
1613376000,27
1613376900,30
1613377800,18
1613378700,21
1613379600,23
1613380500,111
1613381400,23
1613382300,21
1613383200,28
1613384100,32
1613385000,32
1613385900,466
1613386800,189
1613387700,199
1613388600,74
1613389500,70
1613390400,77
1613391300,25
1613392200,19
1613393100,25
1613394000,36
1613394900,27
1613395800,47
1613396700,46
1613397600,58
1613398500,34
1613399400,57
1613400300,205
1613401200,38
1613402100,24
1613403000,18
1613403900,27
1613404800,31
1613405700,23
1613406600,17
1613407500,22
1613408400,37
1613409300,15
1613410200,22
1613411100,38
1613412000,284
1613412900,101
1613413800,54
1613414700,460
1613415600,391
1613416500,233
1613417400,702
1613418300,179
1613419200,118
1613420100,97
1613421000,128
1613421900,114
1613422800,109
1613423700,118
1613424600,70
1613425500,32
1613426400,28
1613427300,22
1613428200,16
1613429100,28
1613430000,31
1613430900,17
1613431800,22
1613432700,29
1613433600,32
1613434500,22
1613435400,17
1613436300,34
1613437200,26
1613438100,18
1613439000,22
1613439900,28
1613440800,33
1613441700,17
1613442600,17
1613443500,34
1613444400,27
1613445300,22
1613446200,17
1613447100,31
1613448000,36
1613448900,17
1613449800,21
1613450700,31
1613451600,25
1613452500,22
1613453400,17
1613454300,31
1613455200,28
1613456100,18
1613457000,23
1613457900,61
1613458800,46
1613459700,44
1613460600,42
1613461500,57
1613462400,50
1613463300,36
1613464200,446
1613465100,76
1613466000,49
1613466900,31
1613467800,39
1613468700,515
1613469600,461
1613470500,545
1613471400,624
1613472300,252
1613473200,293
1613474100,82
1613475000,29
1613475900,47
1613476800,63
1613477700,48
1613478600,57
1613479500,25
1613480400,17
1613481300,21
1613482200,34
1613483100,24
1613484000,18
1613484900,168
1613485800,37
1613486700,28
1613487600,72
1613488500,82
1613489400,118
1613490300,105
1613491200,125
1613492100,127
1613493000,116
1613493900,121
1613494800,63
1613495700,91
1613496600,127
1613497500,172
1613498400,187
1613499300,163
1613500200,115
1613501100,110
1613502000,66
1613502900,82
1613503800,86
1613504700,80
1613505600,84
1613506500,95
1613507400,81
1613508300,90
1613509200,67
1613510100,103
1613511000,70
1613511900,27
1613512800,30
1613513700,34
1613514600,18
1613515500,19
1613516400,34
1613517300,22
1613518200,21
1613519100,17
1613520000,30
1613520900,26
1613521800,16
1613522700,20
1613523600,34
1613524500,18
1613525400,21
1613526300,15
1613527200,42
1613528100,16
1613529000,19
1613529900,19
1613530800,46
1613531700,22
1613532600,17
1613533500,19
1613534400,37
1613535300,16
1613536200,21
1613537100,18
1613538000,41
1613538900,18
1613539800,16
1613540700,22
1613541600,36
1613542500,18
1613543400,18
1613544300,18
1613545200,42
1613546100,17
1613547000,19
1613547900,21
1613548800,53
1613549700,101
1613550600,17
