timestamp,power,heat
1599480000,207,0
1599480900,187,16
1599481800,181,0
1599482700,144,0
1599483600,132,0
1599484500,168,0
1599485400,143,0
1599486300,130,0
1599487200,124,0
1599488100,122,0
1599489000,367,0
1599489900,148,0
1599490800,131,0
1599491700,112,0
1599492600,112,0
1599493500,589,0
1599494400,1684,0
1599495300,1830,0
1599496200,1872,0
1599497100,1651,0
1599498000,1310,0
1599498900,835,0
1599499800,2581,0
1599500700,2298,0
1599501600,164,0
1599502500,127,0
1599503400,105,0
1599504300,122,0
1599505200,100,0
1599506100,92,0
1599507000,105,0
1599507900,112,0
1599508800,129,0
1599509700,123,0
1599510600,94,0
1599511500,89,0
1599512400,106,0
1599513300,85,0
1599514200,165,0
1599515100,147,0
1599516000,120,0
1599516900,115,0
1599517800,101,0
1599518700,122,0
1599519600,148,0
1599520500,83,0
1599521400,48,0
1599522300,66,0
1599523200,94,0
1599524100,89,0
1599525000,85,0
1599525900,53,0
1599526800,78,0
1599527700,94,0
1599528600,89,0
1599529500,81,0
1599530400,116,0
1599531300,118,0
1599532200,118,0
1599533100,85,0
1599534000,77,0
1599534900,907,0
1599535800,1861,0
1599536700,1881,0
1599537600,1927,0
1599538500,1549,0
1599539400,814,0
1599540300,549,0
1599541200,620,0
1599542100,182,0
1599543000,100,0
1599543900,111,0
1599544800,407,0
1599545700,672,0
1599546600,2322,0
1599547500,2728,0
1599548400,1331,0
1599549300,83,0
1599550200,853,0
1599551100,1271,0
1599552000,480,0
1599552900,822,0
1599553800,745,0
1599554700,427,0
1599555600,383,0
1599556500,370,0
1599557400,406,0
1599558300,582,0
1599559200,726,416
1599560100,280,448
1599561000,168,0
1599561900,152,0
1599562800,130,0
1599563700,121,0
1599564600,115,0
1599565500,100,0
1599566400,116,0
1599567300,146,0
1599568200,139,0
1599569100,125,0
1599570000,120,0
1599570900,225,0
1599571800,122,0
1599572700,117,0
1599573600,124,0
1599574500,136,0
1599575400,209,0
1599576300,222,0
1599577200,114,0
1599578100,117,0
1599579000,115,0
1599579900,961,304
1599580800,1804,6320
1599581700,1826,6320
1599582600,1874,5232
1599583500,1637,144
1599584400,1086,0
1599585300,835,0
1599586200,1183,0
1599587100,2757,0
1599588000,1339,0
1599588900,758,0
1599589800,1448,0
1599590700,612,0
1599591600,458,0
1599592500,194,0
1599593400,179,0
1599594300,446,0
1599595200,288,0
1599596100,554,0
1599597000,679,0
1599597900,386,0
1599598800,184,0
1599599700,179,0
1599600600,173,0
1599601500,174,0
1599602400,133,0
1599603300,103,0
1599604200,104,0
1599605100,141,0
1599606000,119,0
1599606900,98,0
1599607800,83,0
1599608700,74,0
1599609600,82,0
1599610500,95,0
1599611400,104,0
1599612300,119,0
1599613200,134,0
1599614100,107,0
1599615000,75,0
1599615900,74,0
1599616800,75,0
1599617700,95,0
1599618600,107,0
1599619500,119,0
1599620400,114,0
1599621300,786,0
1599622200,1790,0
1599623100,1881,0
1599624000,1897,0
1599624900,1444,0
1599625800,537,0
1599626700,222,0
1599627600,133,0
1599628500,99,0
1599629400,95,0
1599630300,101,0
1599631200,66,0
1599632100,78,0
1599633000,98,0
1599633900,377,0
1599634800,197,0
1599635700,610,0
1599636600,2371,0
1599637500,2975,0
1599638400,3095,0
1599639300,1682,0
1599640200,159,0
1599641100,174,0
1599642000,171,0
1599642900,167,0
1599643800,126,0
1599644700,102,0
1599645600,112,0
1599646500,134,0
1599647400,563,0
1599648300,346,0
1599649200,175,0
1599650100,159,0
1599651000,141,0
1599651900,143,0
1599652800,98,0
1599653700,140,0
1599654600,163,0
1599655500,476,384
1599656400,198,400
1599657300,197,0
1599658200,184,0
1599659100,167,0
1599660000,159,0
1599660900,259,0
1599661800,134,0
1599662700,122,0
1599663600,126,0
1599664500,1211,240
1599665400,1877,6320
1599666300,1917,6320
1599667200,1895,1472
1599668100,1470,0
1599669000,1024,0
1599669900,669,0
1599670800,201,0
1599671700,521,0
1599672600,2258,0
1599673500,1652,0
1599674400,603,0
1599675300,744,0
1599676200,472,0
1599677100,208,0
1599678000,165,0
1599678900,152,0
1599679800,167,0
1599680700,163,0
1599681600,162,0
1599682500,143,0
1599683400,137,0
1599684300,136,0
1599685200,211,0
1599686100,175,0
1599687000,99,0
1599687900,115,0
1599688800,119,0
1599689700,118,0
1599690600,191,0
1599691500,114,0
1599692400,94,0
1599693300,94,0
1599694200,95,0
1599695100,74,0
1599696000,96,0
1599696900,108,0
1599697800,120,0
1599698700,102,0
1599699600,94,0
1599700500,91,0
1599701400,106,0
1599702300,98,0
1599703200,73,0
1599704100,87,0
1599705000,100,0
1599705900,106,0
1599706800,108,0
1599707700,426,0
1599708600,1837,0
1599709500,1897,0
1599710400,1969,0
1599711300,1656,0
1599712200,1444,0
1599713100,670,0
1599714000,529,0
1599714900,585,0
1599715800,156,0
1599716700,119,0
1599717600,124,0
1599718500,126,0
1599719400,299,0
1599720300,160,0
1599721200,874,0
1599722100,2806,0
1599723000,2339,0
1599723900,744,0
1599724800,559,0
1599725700,615,0
1599726600,530,0
1599727500,486,0
1599728400,396,0
1599729300,126,0
1599730200,127,0
1599731100,143,0
1599732000,125,0
1599732900,120,0
1599733800,136,0
1599734700,136,0
1599735600,119,0
1599736500,114,0
1599737400,130,0
1599738300,123,0
1599739200,124,0
1599740100,112,0
1599741000,125,0
1599741900,142,0
1599742800,160,0
1599743700,137,0
1599744600,154,0
1599745500,169,0
1599746400,160,0
1599747300,222,0
1599748200,116,0
1599749100,128,0
1599750000,136,0
1599750900,115,0
1599751800,129,0
1599752700,1083,0
1599753600,1796,0
1599754500,1817,0
1599755400,1829,0
1599756300,1624,0
1599757200,989,0
1599758100,820,0
1599759000,695,0
1599759900,2045,0
