timestamp,power
1613343600,5004
1613344500,3877
1613345400,3278
1613346300,3285
1613347200,3263
1613348100,3288
1613349000,3296
1613349900,2980
1613350800,2097
1613351700,1589
1613352600,1512
1613353500,1533
1613354400,1485
1613355300,1493
1613356200,1495
1613357100,1529
1613358000,1667
1613358900,3270
1613359800,1719
1613360700,1374
1613361600,909
1613362500,923
1613363400,288
1613364300,187
1613365200,158
1613366100,149
1613367000,177
1613367900,183
1613368800,171
1613369700,229
1613370600,328
1613371500,298
1613372400,357
1613373300,312
1613374200,333
1613375100,344
1613376000,523
1613376900,898
1613377800,785
1613378700,269
1613379600,503
1613380500,754
1613381400,320
1613382300,297
1613383200,320
1613384100,325
1613385000,268
1613385900,270
1613386800,268
1613387700,295
1613388600,339
1613389500,342
1613390400,338
1613391300,294
1613392200,382
1613393100,365
1613394000,219
1613394900,157
1613395800,190
1613396700,177
1613397600,153
1613398500,169
1613399400,162
1613400300,162
1613401200,213
1613402100,277
1613403000,238
1613403900,229
1613404800,237
1613405700,324
1613406600,322
1613407500,233
1613408400,263
1613409300,269
1613410200,324
1613411100,496
1613412000,569
1613412900,518
1613413800,842
1613414700,535
1613415600,362
1613416500,820
1613417400,652
1613418300,538
1613419200,729
1613420100,484
1613421000,2038
1613421900,2746
1613422800,2196
1613423700,2108
1613424600,3274
1613425500,3379
1613426400,3349
1613427300,3367
1613428200,3334
1613429100,3329
1613430000,3387
1613430900,3248
1613431800,3262
1613432700,3283
1613433600,3306
1613434500,3315
1613435400,3321
1613436300,3317
1613437200,3339
1613438100,3251
1613439000,2157
1613439900,2041
1613440800,1487
1613441700,1442
1613442600,1447
1613443500,1448
1613444400,1437
1613445300,1432
1613446200,1435
1613447100,1374
1613448000,894
1613448900,883
1613449800,126
1613450700,111
1613451600,122
1613452500,153
1613453400,191
1613454300,167
1613455200,149
1613456100,143
1613457000,127
1613457900,184
1613458800,269
1613459700,429
1613460600,385
1613461500,535
1613462400,720
1613463300,324
1613464200,517
1613465100,846
1613466000,819
1613466900,715
1613467800,368
1613468700,299
1613469600,430
