timestamp,power,heat
1599480000,301,0
1599480900,318,1168
1599481800,299,0
1599482700,326,0
1599483600,321,0
1599484500,340,0
1599485400,326,0
1599486300,337,0
1599487200,368,0
1599488100,441,0
1599489000,441,0
1599489900,418,0
1599490800,481,0
1599491700,421,0
1599492600,416,0
1599493500,407,0
1599494400,438,0
1599495300,373,0
1599496200,387,0
1599497100,375,0
1599498000,374,0
1599498900,379,0
1599499800,365,0
1599500700,428,0
1599501600,444,0
1599502500,442,0
1599503400,456,0
1599504300,440,0
1599505200,429,0
1599506100,451,0
1599507000,439,0
1599507900,439,0
1599508800,445,0
1599509700,431,0
1599510600,439,0
1599511500,403,0
1599512400,427,0
1599513300,409,0
1599514200,373,0
1599515100,356,0
1599516000,347,0
1599516900,341,0
1599517800,335,0
1599518700,347,0
1599519600,342,0
1599520500,356,0
1599521400,332,0
1599522300,347,0
1599523200,334,0
1599524100,352,0
1599525000,335,0
1599525900,321,0
1599526800,344,0
1599527700,324,0
1599528600,342,0
1599529500,325,0
1599530400,333,0
1599531300,334,0
1599532200,325,0
1599533100,389,0
1599534000,395,0
1599534900,415,0
1599535800,393,0
1599536700,406,0
1599537600,404,0
1599538500,400,0
1599539400,418,0
1599540300,404,0
1599541200,419,0
1599542100,399,0
1599543000,410,0
1599543900,370,0
1599544800,367,0
1599545700,383,0
1599546600,360,0
1599547500,363,0
1599548400,348,0
1599549300,348,0
1599550200,354,0
1599551100,335,0
1599552000,347,0
1599552900,312,0
1599553800,327,0
1599554700,332,0
1599555600,371,464
1599556500,350,480
1599557400,364,432
1599558300,353,464
1599559200,298,0
1599560100,266,0
1599561000,256,0
1599561900,262,0
1599562800,277,0
1599563700,302,0
1599564600,289,0
1599565500,314,0
1599566400,310,0
1599567300,307,0
1599568200,320,0
1599569100,323,0
1599570000,348,336
1599570900,340,6320
1599571800,362,6320
1599572700,337,6320
1599573600,371,3216
1599574500,348,112
1599575400,373,0
1599576300,432,0
1599577200,428,0
1599578100,358,0
1599579000,369,0
1599579900,368,0
1599580800,388,0
1599581700,387,0
1599582600,394,0
1599583500,370,0
1599584400,372,0
1599585300,354,0
1599586200,350,0
1599587100,356,0
1599588000,358,0
1599588900,366,0
1599589800,339,0
1599590700,356,0
1599591600,339,0
1599592500,350,0
1599593400,345,0
1599594300,345,0
1599595200,351,0
1599596100,336,0
1599597000,355,0
1599597900,335,0
1599598800,359,32
1599599700,335,64
1599600600,391,48
1599601500,382,6304
1599602400,356,1504
1599603300,339,0
1599604200,340,0
1599605100,347,0
1599606000,334,0
1599606900,355,0
1599607800,335,0
1599608700,358,0
1599609600,351,0
1599610500,392,0
1599611400,340,0
1599612300,343,0
1599613200,346,0
1599614100,337,0
1599615000,353,0
1599615900,335,0
1599616800,356,0
1599617700,335,0
1599618600,359,0
1599619500,336,0
1599620400,347,0
1599621300,339,0
1599622200,343,0
1599623100,345,0
1599624000,332,0
1599624900,360,0
1599625800,338,0
1599626700,351,0
1599627600,350,0
1599628500,358,6320
1599629400,355,6320
1599630300,365,6320
1599631200,377,5216
1599632100,349,4240
1599633000,361,2512
1599633900,325,1296
1599634800,339,784
1599635700,310,464
1599636600,323,368
1599637500,303,272
1599638400,305,96
1599639300,295,0
1599640200,292,0
1599641100,297,0
1599642000,300,0
1599642900,311,0
1599643800,289,0
1599644700,311,0
1599645600,296,0
1599646500,299,0
1599647400,259,0
1599648300,265,0
1599649200,248,0
1599650100,263,0
1599651000,266,0
1599651900,249,0
1599652800,265,0
1599653700,278,0
1599654600,311,0
1599655500,279,0
1599656400,311,0
1599657300,305,0
1599658200,324,0
1599659100,308,0
1599660000,310,0
1599660900,310,0
1599661800,337,0
1599662700,334,0
1599663600,355,0
1599664500,361,0
1599665400,358,0
1599666300,377,0
1599667200,390,0
1599668100,390,0
1599669000,375,0
1599669900,385,0
1599670800,343,0
1599671700,361,0
1599672600,346,0
1599673500,360,0
1599674400,356,0
1599675300,361,0
1599676200,358,0
1599677100,357,0
1599678000,365,0
1599678900,360,0
1599679800,367,0
1599680700,349,0
1599681600,370,0
1599682500,348,0
1599683400,371,0
