timestamp,power
1613343600,1505
1613344500,1710
1613345400,1481
1613346300,1517
1613347200,1343
1613348100,1067
1613349000,403
1613349900,688
1613350800,380
1613351700,805
1613352600,445
1613353500,400
1613354400,378
1613355300,501
1613356200,555
1613357100,388
1613358000,370
1613358900,371
1613359800,434
1613360700,587
1613361600,388
1613362500,393
1613363400,396
1613364300,361
1613365200,400
1613366100,735
1613367000,799
1613367900,250
1613368800,140
1613369700,139
1613370600,183
1613371500,307
1613372400,604
1613373300,644
1613374200,343
1613375100,341
1613376000,397
1613376900,663
1613377800,345
1613378700,310
1613379600,353
1613380500,301
1613381400,528
1613382300,305
1613383200,355
1613384100,366
1613385000,326
1613385900,375
1613386800,697
1613387700,369
1613388600,303
1613389500,741
1613390400,976
1613391300,292
1613392200,169
1613393100,145
1613394000,293
1613394900,524
1613395800,696
1613396700,596
1613397600,207
1613398500,190
1613399400,692
1613400300,538
1613401200,336
1613402100,355
1613403000,270
1613403900,315
1613404800,552
1613405700,615
1613406600,221
1613407500,243
1613408400,302
1613409300,695
1613410200,344
1613411100,288
1613412000,286
1613412900,497
1613413800,533
1613414700,395
1613415600,250
1613416500,255
1613417400,298
1613418300,480
1613419200,218
1613420100,254
1613421000,226
1613421900,238
1613422800,291
1613423700,485
1613424600,593
1613425500,2225
1613426400,1957
1613427300,1531
1613428200,1470
1613429100,1514
1613430000,1832
1613430900,1391
1613431800,1372
1613432700,1407
1613433600,1396
1613434500,1485
1613435400,1502
1613436300,1351
1613437200,1403
1613438100,1108
1613439000,586
1613439900,668
1613440800,925
1613441700,601
1613442600,606
1613443500,520
1613444400,364
1613445300,357
1613446200,556
1613447100,462
1613448000,342
1613448900,377
1613449800,959
1613450700,1014
1613451600,951
1613452500,1137
1613453400,1009
1613454300,225
1613455200,105
1613456100,147
1613457000,738
1613457900,585
1613458800,286
1613459700,252
1613460600,444
1613461500,188
1613462400,467
1613463300,336
1613464200,531
1613465100,575
1613466000,321
1613466900,283
1613467800,275
1613468700,307
1613469600,680
1613470500,441
1613471400,378
1613472300,222
1613473200,349
1613474100,300
1613475000,443
1613475900,245
1613476800,341
1613477700,1108
1613478600,758
1613479500,343
1613480400,131
1613481300,119
1613482200,413
1613483100,270
1613484000,404
1613484900,766
1613485800,296
1613486700,442
1613487600,323
1613488500,315
1613489400,421
1613490300,190
1613491200,199
1613492100,643
1613493000,377
1613493900,284
1613494800,238
1613495700,235
1613496600,1098
1613497500,308
1613498400,255
1613499300,285
1613500200,277
1613501100,587
1613502000,316
1613502900,250
1613503800,254
1613504700,220
1613505600,283
1613506500,511
1613507400,227
1613508300,254
1613509200,242
1613510100,361
1613511000,1091
1613511900,1669
1613512800,1451
1613513700,1346
1613514600,1348
1613515500,1590
1613516400,1415
1613517300,1379
1613518200,1388
1613519100,1385
1613520000,1498
1613520900,1527
1613521800,1847
1613522700,2002
1613523600,1149
1613524500,608
1613525400,765
1613526300,741
1613527200,438
1613528100,403
1613529000,385
1613529900,362
1613530800,365
1613531700,673
1613532600,362
1613533500,398
1613534400,369
1613535300,376
1613536200,357
1613537100,401
1613538000,620
1613538900,977
1613539800,970
1613540700,426
1613541600,137
1613542500,123
1613543400,303
1613544300,1189
1613545200,1118
1613546100,1076
1613547000,761
1613547900,765
1613548800,394
1613549700,372
1613550600,618
1613551500,290
1613552400,341
1613553300,610
1613554200,260
1613555100,291
1613556000,354
1613556900,355
1613557800,255
1613558700,230
1613559600,224
1613560500,494
1613561400,254
1613562300,301
1613563200,301
1613564100,414
1613565000,930
1613565900,927
1613566800,157
1613567700,153
1613568600,201
1613569500,454
1613570400,166
1613571300,220
1613572200,188
1613573100,311
1613574000,295
1613574900,272
1613575800,543
1613576700,273
1613577600,234
1613578500,423
1613579400,345
1613580300,461
1613581200,298
1613582100,382
1613583000,536
1613583900,319
1613584800,405
1613585700,523
1613586600,325
1613587500,416
1613588400,287
1613589300,488
1613590200,267
1613591100,273
1613592000,276
1613592900,301
1613593800,505
1613594700,547
1613595600,1067
1613596500,1184
1613597400,558
1613598300,1482
1613599200,1423
1613600100,1434
1613601000,1413
1613601900,2025
1613602800,1703
1613603700,1423
1613604600,1412
1613605500,1426
1613606400,1530
1613607300,1537
1613608200,1454
1613609100,1458
1613610000,1386
1613610900,678
1613611800,884
1613612700,494
1613613600,515
1613614500,584
1613615400,540
1613616300,414
1613617200,623
1613618100,417
1613619000,428
1613619900,423
1613620800,382
1613621700,373
1613622600,484
1613623500,561
1613624400,619
1613625300,1059
1613626200,1410
1613627100,1122
1613628000,558
1613628900,302
1613629800,207
1613630700,333
1613631600,95
1613632500,139
1613633400,329
1613634300,373
1613635200,270
1613636100,319
1613637000,535
1613637900,339
1613638800,300
1613639700,253
1613640600,460
1613641500,514
1613642400,344
1613643300,355
1613644200,422
1613645100,721
1613646000,1069
1613646900,692
1613647800,503
1613648700,308
1613649600,472
1613650500,889
1613651400,354
1613652300,197
1613653200,180
1613654100,517
1613655000,347
1613655900,305
1613656800,247
1613657700,363
1613658600,529
1613659500,335
1613660400,181
1613661300,234
1613662200,234
1613663100,435
1613664000,480
1613664900,890
1613665800,511
1613666700,224
1613667600,152
1613668500,370
1613669400,134
1613670300,158
1613671200,231
1613672100,242
1613673000,134
1613673900,133
1613674800,119
1613675700,355
1613676600,67
1613677500,69
1613678400,91
1613679300,70
1613680200,310
1613681100,88
1613682000,64
1613682900,68
1613683800,86
1613684700,1221
1613685600,1446
1613686500,1299
1613687400,1325
1613688300,1310
1613689200,1318
1613690100,1470
1613691000,2289
1613691900,2021
1613692800,1536
1613693700,1379
1613694600,1359
1613695500,1534
1613696400,1425
1613697300,631
1613698200,490
1613699100,343
1613700000,492
1613700900,429
1613701800,334
1613702700,326
1613703600,343
1613704500,363
1613705400,588
1613706300,343
1613707200,315
1613708100,312
1613709000,326
1613709900,322
1613710800,540
1613711700,486
1613712600,620
1613713500,600
1613714400,191
1613715300,274
1613716200,911
1613717100,329
1613718000,134
1613718900,202
1613719800,442
1613720700,483
1613721600,190
1613722500,500
1613723400,601
1613724300,297
1613725200,241
1613726100,586
1613727000,320
1613727900,266
1613728800,221
1613729700,455
1613730600,266
1613731500,464
1613732400,683
1613733300,948
1613734200,238
1613735100,214
1613736000,169
1613736900,499
1613737800,911
1613738700,695
1613739600,343
1613740500,511
1613741400,172
1613742300,153
1613743200,577
1613744100,618
1613745000,173
1613745900,122
1613746800,361
1613747700,150
1613748600,181
1613749500,152
1613750400,147
1613751300,373
1613752200,152
1613753100,150
1613754000,679
1613754900,575
1613755800,322
1613756700,230
1613757600,227
1613758500,1104
1613759400,1047
1613760300,516
1613761200,513
1613762100,452
1613763000,443
1613763900,474
1613764800,485
1613765700,267
1613766600,109
1613767500,404
1613768400,96
1613769300,179
1613770200,339
1613771100,1158
1613772000,1344
1613772900,1614
1613773800,1346
1613774700,1339
1613775600,1474
1613776500,1560
1613777400,1356
1613778300,1365
1613779200,1384
1613780100,1460
1613781000,1152
1613781900,1106
1613782800,870
1613783700,433
1613784600,449
1613785500,326
1613786400,342
1613787300,355
1613788200,413
1613789100,507
1613790000,307
1613790900,324
1613791800,319
1613792700,338
1613793600,617
1613794500,329
1613795400,318
1613796300,307
1613797200,338
1613798100,304
1613799000,659
1613799900,349
1613800800,326
1613801700,641
1613802600,901
1613803500,93
1613804400,76
1613805300,82
1613806200,126
1613807100,319
1613808000,78
1613808900,108
1613809800,125
1613810700,80
1613811600,218
1613812500,242
1613813400,82
1613814300,76
1613815200,112
1613816100,122
1613817000,163
1613817900,307
1613818800,80
1613819700,82
1613820600,94
1613821500,113
1613822400,118
1613823300,332
1613824200,143
1613825100,83
1613826000,85
1613826900,108
1613827800,184
1613828700,375
1613829600,465
1613830500,209
1613831400,180
1613832300,184
1613833200,205
1613834100,214
1613835000,179
1613835900,481
1613836800,193
1613837700,165
1613838600,192
1613839500,216
1613840400,348
1613841300,146
1613842200,478
1613843100,163
1613844000,150
1613844900,169
1613845800,219
1613846700,131
1613847600,133
1613848500,467
1613849400,168
1613850300,148
1613851200,200
1613852100,191
1613853000,128
1613853900,127
1613854800,340
1613855700,223
1613856600,142
1613857500,1239
1613858400,1359
1613859300,1364
1613860200,1381
1613861100,1391
1613862000,1670
1613862900,1426
1613863800,1382
1613864700,1366
1613865600,1169
1613866500,651
1613867400,364
1613868300,409
1613869200,685
1613870100,375
1613871000,341
1613871900,341
1613872800,374
1613873700,341
1613874600,390
1613875500,366
1613876400,668
1613877300,409
1613878200,375
1613879100,391
1613880000,389
1613880900,411
1613881800,372
1613882700,392
1613883600,490
1613884500,593
1613885400,307
1613886300,165
1613887200,182
1613888100,136
1613889000,138
1613889900,163
1613890800,134
1613891700,454
1613892600,178
1613893500,180
1613894400,137
1613895300,127
1613896200,149
1613897100,125
1613898000,124
1613898900,242
1613899800,395
1613900700,145
1613901600,125
1613902500,156
1613903400,125
1613904300,123
1613905200,143
1613906100,126
1613907000,377
1613907900,263
1613908800,135
1613909700,114
1613910600,121
1613911500,427
1613912400,135
1613913300,164
1613914200,134
1613915100,342
1613916000,273
1613916900,123
1613917800,145
1613918700,123
1613919600,158
1613920500,157
1613921400,114
1613922300,122
1613923200,337
1613924100,300
1613925000,158
1613925900,314
1613926800,398
1613927700,211
1613928600,517
1613929500,318
1613930400,259
1613931300,341
1613932200,272
1613933100,271
1613934000,299
1613934900,659
1613935800,475
1613936700,362
1613937600,359
1613938500,348
1613939400,341
1613940300,463
1613941200,1338
1613942100,882
1613943000,341
1613943900,1292
1613944800,1443
1613945700,1451
1613946600,1643
1613947500,1927
1613948400,1739
1613949300,1432
1613950200,1472
1613951100,1453
1613952000,1249
1613952900,1107
1613953800,667
1613954700,432
1613955600,455
1613956500,424
1613957400,417
1613958300,442
1613959200,402
1613960100,400
1613961000,676
1613961900,363
1613962800,361
1613963700,364
1613964600,388
1613965500,360
1613966400,361
1613967300,388
1613968200,606
1613969100,1174
1613970000,1070
1613970900,847
1613971800,951
1613972700,248
1613973600,122
1613974500,99
1613975400,113
1613976300,350
1613977200,931
1613978100,290
1613979000,178
1613979900,225
1613980800,692
1613981700,373
1613982600,312
1613983500,440
1613984400,372
1613985300,451
1613986200,552
1613987100,335
1613988000,353
1613988900,323
1613989800,474
1613990700,1384
1613991600,496
1613992500,420
1613993400,371
1613994300,804
1613995200,1516
1613996100,905
1613997000,207
1613997900,152
1613998800,204
1613999700,452
1614000600,351
1614001500,709
1614002400,365
1614003300,225
1614004200,516
1614005100,291
1614006000,140
1614006900,140
1614007800,360
1614008700,332
1614009600,362
1614010500,414
1614011400,281
1614012300,589
1614013200,353
1614014100,338
1614015000,512
1614015900,334
1614016800,328
1614017700,309
1614018600,280
1614019500,544
1614020400,348
1614021300,279
1614022200,441
1614023100,494
1614024000,277
1614024900,281
1614025800,500
1614026700,386
1614027600,239
1614028500,588
1614029400,1173
1614030300,1665
1614031200,1474
1614032100,1414
1614033000,1387
1614033900,1395
1614034800,1511
1614035700,1620
1614036600,1407
1614037500,1409
1614038400,1430
1614039300,1404
1614040200,1431
1614041100,1662
1614042000,1344
1614042900,624
1614043800,396
1614044700,396
1614045600,416
1614046500,387
1614047400,483
1614048300,601
1614049200,376
1614050100,394
1614051000,452
1614051900,436
1614052800,630
1614053700,559
1614054600,788
1614055500,567
1614056400,449
1614057300,437
1614058200,399
1614059100,229
1614060000,744
1614060900,398
1614061800,1008
1614062700,697
1614063600,322
1614064500,244
1614065400,367
1614066300,477
1614067200,852
1614068100,664
1614069000,360
1614069900,423
1614070800,402
1614071700,362
1614072600,695
1614073500,903
1614074400,634
1614075300,956
1614076200,644
1614077100,453
1614078000,899
1614078900,1088
1614079800,384
1614080700,363
1614081600,309
1614082500,601
1614083400,220
1614084300,236
1614085200,191
1614086100,197
1614087000,323
1614087900,324
1614088800,389
1614089700,263
1614090600,241
1614091500,226
1614092400,204
1614093300,208
1614094200,200
1614095100,404
1614096000,256
1614096900,329
1614097800,250
1614098700,241
1614099600,344
1614100500,337
1614101400,327
1614102300,353
1614103200,315
1614104100,327
1614105000,362
1614105900,319
1614106800,379
1614107700,535
1614108600,343
1614109500,317
1614110400,291
1614111300,320
1614112200,321
1614113100,299
1614114000,291
1614114900,331
1614115800,378
1614116700,2246
1614117600,1825
1614118500,1564
1614119400,1419
1614120300,1435
1614121200,1472
1614122100,1433
1614123000,1804
1614123900,1701
1614124800,1448
1614125700,1438
1614126600,1428
1614127500,1450
1614128400,1155
1614129300,418
1614130200,442
1614131100,400
1614132000,378
1614132900,382
1614133800,372
1614134700,360
1614135600,367
1614136500,375
1614137400,354
1614138300,356
1614139200,375
1614140100,360
1614141000,360
