timestamp,power
1613343600.0,0.0
1613344500.0,0.0
1613345400.0,0.0
1613346300.0,0.0
1613347200.0,0.0
1613348100.0,0.0
1613349000.0,0.0
1613349900.0,0.0
1613350800.0,0.0
1613351700.0,0.0
1613352600.0,0.0
1613353500.0,0.0
1613354400.0,0.0
1613355300.0,0.0
1613356200.0,0.0
1613357100.0,0.0
1613358000.0,0.0
1613358900.0,0.0
1613359800.0,0.0
1613360700.0,0.0
1613361600.0,0.0
1613362500.0,0.0
1613363400.0,0.0
1613364300.0,0.0
1613365200.0,0.0
1613366100.0,0.0
1613367000.0,0.0
1613367900.0,0.0
1613368800.0,0.0
1613369700.0,0.0
1613370600.0,0.0124999999999999
1613371500.0,0.03
1613372400.0,0.0425
1613373300.0,0.0462499999999999
1613374200.0,0.0649999999999999
1613375100.0,0.08625
1613376000.0,0.0687499999999999
1613376900.0,0.0449999999999999
1613377800.0,0.10625
1613378700.0,0.23625
1613379600.0,0.27375
1613380500.0,0.3
1613381400.0,0.33375
1613382300.0,0.3599999999999999
1613383200.0,0.3849999999999999
1613384100.0,0.3587499999999999
1613385000.0,0.46875
1613385900.0,0.34
1613386800.0,0.34375
1613387700.0,0.3
1613388600.0,0.3062499999999999
1613389500.0,0.3
1613390400.0,0.2574999999999999
1613391300.0,0.2312499999999999
1613392200.0,0.21375
1613393100.0,0.2012499999999999
1613394000.0,0.1837499999999999
1613394900.0,0.16
1613395800.0,0.1425
1613396700.0,0.1312499999999999
1613397600.0,0.1112499999999999
1613398500.0,0.08625
1613399400.0,0.07125
1613400300.0,0.05875
1613401200.0,0.0574999999999999
1613402100.0,0.04
1613403000.0,0.02625
1613403900.0,0.0062499999999999
1613404800.0,0.0
1613405700.0,0.0
1613406600.0,0.0
1613407500.0,0.0
1613408400.0,0.0
1613409300.0,0.0
1613410200.0,0.0
1613411100.0,0.0
1613412000.0,0.0
1613412900.0,0.0
1613413800.0,0.0
1613414700.0,0.0
1613415600.0,0.0
1613416500.0,0.0
1613417400.0,0.0
1613418300.0,0.0
1613419200.0,0.0
1613420100.0,0.0
1613421000.0,0.0
1613421900.0,0.0
1613422800.0,0.0
1613423700.0,0.0
1613424600.0,0.0
